plant,time point,dividing parent cell,parent neighbor,label,isCellTest
p3 FM6 flower 1,1,12712,12886,2,True
p3 FM6 flower 1,1,12840,12696,1,True
p3 FM6 flower 1,1,12840,12704,1,True
p3 FM6 flower 1,1,12840,12706,2,True
p3 FM6 flower 1,1,12840,12709,0,True
p3 FM6 flower 1,1,12840,12835,1,True
p3 FM6 flower 1,1,12840,12841,2,True
p3 FM6 flower 1,1,12840,12855,0,True
p3 FM6 flower 1,1,16083,12739,1,True
p3 FM6 flower 1,1,16083,12748,2,True
p3 FM6 flower 1,1,16083,16055,1,True
p3 FM6 flower 1,1,12916,12739,0,True
p3 FM6 flower 1,1,12916,12742,2,True
p3 FM6 flower 1,1,12916,12899,2,True
p3 FM6 flower 1,1,12916,12905,0,True
p3 FM6 flower 1,1,12916,12907,1,True
p3 FM6 flower 1,1,12916,12932,0,True
p3 FM6 flower 1,1,12964,12756,0,True
p3 FM6 flower 1,1,12964,12951,1,True
p3 FM6 flower 1,1,12964,12952,2,True
p3 FM6 flower 1,1,12964,12971,2,True
p3 FM6 flower 1,1,12964,12982,0,True
p3 FM6 flower 1,1,12949,12937,2,True
p3 FM6 flower 1,1,12949,12959,0,True
p3 FM6 flower 1,1,12949,12961,1,True
p3 FM6 flower 1,1,12949,12979,2,True
p3 FM6 flower 1,1,12937,12734,2,True
p3 FM6 flower 1,1,12937,12911,1,True
p3 FM6 flower 1,1,12937,12925,0,True
p3 FM6 flower 1,1,12937,12938,1,True
p3 FM6 flower 1,1,12937,12949,2,True
p3 FM6 flower 1,1,12937,12959,0,True
p3 FM6 flower 1,1,12937,12961,1,True
p3 FM6 flower 1,1,12918,12736,0,True
p3 FM6 flower 1,1,12918,12885,1,True
p3 FM6 flower 1,1,12918,12913,2,True
p3 FM6 flower 1,1,12918,12914,2,True
p3 FM6 flower 1,1,12918,12952,0,True
p3 FM6 flower 1,1,12979,12760,2,True
p3 FM6 flower 1,1,12979,12949,2,True
p3 FM6 flower 1,1,12979,12959,0,True
p3 FM6 flower 1,1,12979,12961,1,True
p3 FM6 flower 1,1,12979,12978,0,True
p3 FM6 flower 1,1,12979,12980,1,True
p3 FM6 flower 1,1,12732,12725,1,True
p3 FM6 flower 1,1,12732,12882,1,True
p3 FM6 flower 1,1,12732,12894,1,True
p3 FM6 flower 1,1,12732,12911,2,True
p3 FM6 flower 1,1,12732,12926,2,True
p3 FM6 flower 1,1,12732,12938,0,True
p3 FM6 flower 1,1,12846,12712,2,True
p3 FM6 flower 1,1,12846,12833,2,True
p3 FM6 flower 1,1,12846,12845,0,True
p3 FM6 flower 1,1,12846,12867,0,True
p3 FM6 flower 1,1,12858,12711,2,True
p3 FM6 flower 1,1,12858,12836,1,True
p3 FM6 flower 1,1,12858,12851,2,True
p3 FM6 flower 1,1,12858,12872,0,True
p3 FM6 flower 1,1,12858,12881,0,True
p3 FM6 flower 1,1,12696,12692,1,True
p3 FM6 flower 1,1,12696,12704,0,True
p3 FM6 flower 1,1,12696,12835,2,True
p3 FM6 flower 1,1,12696,12840,0,True
p3 FM6 flower 1,1,12926,12732,2,True
p3 FM6 flower 1,1,12926,12736,2,True
p3 FM6 flower 1,1,12926,12894,1,True
p3 FM6 flower 1,1,12926,12938,0,True
p3 FM6 flower 1,1,12926,12939,0,True
p3 FM6 flower 1,1,12748,12739,1,True
p3 FM6 flower 1,1,12748,12749,2,True
p3 FM6 flower 1,1,12748,12932,1,True
p3 FM6 flower 1,1,12748,12983,0,True
p3 FM6 flower 1,1,12748,16083,2,True
p3 FM6 flower 1,1,12769,12759,0,True
p3 FM6 flower 1,1,12769,12765,2,True
p3 FM6 flower 1,1,12769,13003,0,True
p3 FM6 flower 1,1,12769,13015,2,True
p3 FM6 flower 1,1,12769,13032,1,True
p3 FM6 flower 1,1,12769,16077,1,True
p3 FM6 flower 1,1,12821,12696,1,True
p3 FM6 flower 1,1,16070,12983,0,True
p3 FM6 flower 1,1,16070,13015,0,True
p3 FM6 flower 1,1,12932,12739,2,True
p3 FM6 flower 1,1,12932,12742,2,True
p3 FM6 flower 1,1,12932,12748,0,True
p3 FM6 flower 1,1,12932,12749,0,True
p3 FM6 flower 1,1,12932,12916,1,True
p3 FM6 flower 1,1,16060,12724,2,True
p3 FM6 flower 1,1,16060,12870,1,True
p3 FM6 flower 1,1,16060,12904,0,True
p3 FM6 flower 1,1,16060,16055,0,True
p3 FM6 flower 1,1,16060,16059,0,True
p3 FM6 flower 1,1,16060,16064,2,True
p3 FM6 flower 1,1,12766,12770,0,True
p3 FM6 flower 1,1,12766,12996,0,True
p3 FM6 flower 1,1,12766,12997,2,True
p3 FM6 flower 1,1,12766,13018,0,True
p3 FM6 flower 1,1,12766,13019,1,True
p3 FM6 flower 1,1,12766,13034,2,True
p3 FM6 flower 1,1,12761,12759,0,True
p3 FM6 flower 1,1,12761,12765,0,True
p3 FM6 flower 1,1,12761,12984,2,True
p3 FM6 flower 1,1,12761,13006,1,True
p3 FM6 flower 1,1,12761,13024,2,True
p3 FM6 flower 1,1,12761,13032,0,True
p3 FM6 flower 1,1,12893,12734,2,True
p3 FM6 flower 1,1,12893,12872,2,True
p3 FM6 flower 1,1,12893,12881,1,True
p3 FM6 flower 1,1,12893,12892,0,True
p3 FM6 flower 1,1,12893,12910,0,True
p3 FM6 flower 1,1,12893,12925,0,True
p3 FM6 flower 1,1,12907,12742,1,True
p3 FM6 flower 1,1,12907,12899,0,True
p3 FM6 flower 1,1,12907,12900,2,True
p3 FM6 flower 1,1,12907,12901,1,True
p3 FM6 flower 1,1,12907,12916,2,True
p3 FM6 flower 1,1,12907,13097,1,True
p3 FM6 flower 1,1,16061,16059,2,True
p3 FM6 flower 1,1,16061,16060,0,True
p3 FM6 flower 1,1,16061,16064,0,True
p3 FM6 flower 1,1,12739,12748,0,True
p3 FM6 flower 1,1,12739,12905,1,True
p3 FM6 flower 1,1,12739,12916,1,True
p3 FM6 flower 1,1,12739,12932,2,True
p3 FM6 flower 1,1,12739,16055,2,True
p3 FM6 flower 1,1,12739,16083,0,True
p3 FM6 flower 1,1,12700,12688,1,True
p3 FM6 flower 1,1,12700,12693,1,True
p3 FM6 flower 1,1,12700,12699,2,True
p3 FM6 flower 1,1,12700,12843,2,True
p3 FM6 flower 1,1,12700,12850,0,True
p3 FM6 flower 1,1,13091,13092,0,True
p3 FM6 flower 1,1,12885,12712,1,True
p3 FM6 flower 1,1,12885,12867,1,True
p3 FM6 flower 1,1,12885,12884,2,True
p3 FM6 flower 1,1,12885,12886,2,True
p3 FM6 flower 1,1,12885,12913,0,True
p3 FM6 flower 1,1,12885,12914,0,True
p3 FM6 flower 1,1,12885,12918,0,True
p3 FM6 flower 1,1,12736,12894,0,True
p3 FM6 flower 1,1,12736,12913,2,True
p3 FM6 flower 1,1,12736,12918,1,True
p3 FM6 flower 1,1,12736,12926,2,True
p3 FM6 flower 1,1,12736,12939,1,True
p3 FM6 flower 1,1,12736,12951,1,True
p3 FM6 flower 1,1,12736,12952,1,True
p3 FM6 flower 1,1,12749,12742,2,True
p3 FM6 flower 1,1,12749,12748,0,True
p3 FM6 flower 1,1,12749,12754,2,True
p3 FM6 flower 1,1,12749,12932,0,True
p3 FM6 flower 1,1,12749,12956,1,True
p3 FM6 flower 1,1,12749,12983,0,True
p3 FM6 flower 1,1,12832,12690,1,True
p3 FM6 flower 1,1,12832,12819,1,True
p3 FM6 flower 1,1,12832,12831,2,True
p3 FM6 flower 1,1,12832,12836,2,True
p3 FM6 flower 1,1,12832,12851,0,True
p3 FM6 flower 1,1,12952,12736,0,True
p3 FM6 flower 1,1,12952,12914,1,True
p3 FM6 flower 1,1,12952,12918,2,True
p3 FM6 flower 1,1,12952,12951,0,True
p3 FM6 flower 1,1,12952,12964,2,True
p3 FM6 flower 1,1,12952,12965,1,True
p3 FM6 flower 1,1,12952,12982,1,True
p3 FM6 flower 1,1,16059,16055,2,True
p3 FM6 flower 1,1,16059,16060,1,True
p3 FM6 flower 1,1,12959,12925,1,True
p3 FM6 flower 1,1,12959,12937,1,True
p3 FM6 flower 1,1,12959,12948,2,True
p3 FM6 flower 1,1,12959,12949,2,True
p3 FM6 flower 1,1,12959,12978,0,True
p3 FM6 flower 1,1,12959,12979,0,True
p3 FM6 flower 1,1,12865,12711,2,True
p3 FM6 flower 1,1,12865,12725,0,True
p3 FM6 flower 1,1,12865,12852,1,True
p3 FM6 flower 1,1,12865,12866,1,True
p3 FM6 flower 1,1,12865,12881,0,True
p3 FM6 flower 1,1,12865,12882,2,True
p3 FM6 flower 1,1,12962,12938,1,True
p3 FM6 flower 1,1,12962,12939,1,True
p3 FM6 flower 1,1,12962,12951,1,True
p3 FM6 flower 1,1,12962,12961,2,True
p3 FM6 flower 1,1,12962,12971,2,True
p3 FM6 flower 1,1,12962,12980,0,True
p3 FM6 flower 1,1,12962,12981,0,True
p3 FM6 flower 1,1,12759,12752,2,True
p3 FM6 flower 1,1,12759,12761,1,True
p3 FM6 flower 1,1,12759,12765,2,True
p3 FM6 flower 1,1,12759,12769,0,True
p3 FM6 flower 1,1,12759,12968,1,True
p3 FM6 flower 1,1,12759,12984,1,True
p3 FM6 flower 1,1,12759,13003,0,True
p3 FM6 flower 1,1,12754,12749,2,True
p3 FM6 flower 1,1,12754,12752,1,True
p3 FM6 flower 1,1,12754,12956,1,True
p3 FM6 flower 1,1,12754,12983,0,True
p3 FM6 flower 1,1,12754,13003,2,True
p3 FM6 flower 1,1,12901,12740,1,True
p3 FM6 flower 1,1,12901,12878,0,True
p3 FM6 flower 1,1,12901,12891,0,True
p3 FM6 flower 1,1,12901,12900,0,True
p3 FM6 flower 1,1,12901,12907,0,True
p3 FM6 flower 1,1,12901,12908,2,True
p3 FM6 flower 1,1,12901,13097,2,True
p3 FM6 flower 1,1,12948,12910,1,True
p3 FM6 flower 1,1,12948,12924,2,True
p3 FM6 flower 1,1,12948,12925,1,True
p3 FM6 flower 1,1,12948,12959,2,True
p3 FM6 flower 1,1,12948,12969,0,True
p3 FM6 flower 1,1,12948,12978,0,True
p3 FM6 flower 1,1,13003,12754,0,True
p3 FM6 flower 1,1,13003,12759,2,True
p3 FM6 flower 1,1,13003,12769,1,True
p3 FM6 flower 1,1,13003,12983,2,True
p3 FM6 flower 1,1,13003,13015,1,True
p3 FM6 flower 1,1,12892,12730,2,True
p3 FM6 flower 1,1,12892,12863,0,True
p3 FM6 flower 1,1,12892,12864,0,True
p3 FM6 flower 1,1,12892,12872,0,True
p3 FM6 flower 1,1,12892,12891,0,True
p3 FM6 flower 1,1,12892,12893,2,True
p3 FM6 flower 1,1,12892,12910,1,True
p3 FM6 flower 1,1,12742,12749,2,True
p3 FM6 flower 1,1,12742,12907,1,True
p3 FM6 flower 1,1,12742,12916,2,True
p3 FM6 flower 1,1,12742,12932,0,True
p3 FM6 flower 1,1,12742,12956,1,True
p3 FM6 flower 1,1,12742,13097,1,True
p3 FM6 flower 1,1,12699,12688,1,True
p3 FM6 flower 1,1,12699,12700,2,True
p3 FM6 flower 1,1,12699,12818,1,True
p3 FM6 flower 1,1,12699,12829,2,True
p3 FM6 flower 1,1,12699,12841,0,True
p3 FM6 flower 1,1,12699,12850,0,True
p3 FM6 flower 1,1,13054,12770,1,True
p3 FM6 flower 1,1,13054,13034,1,True
p3 FM6 flower 1,1,13054,13060,0,True
p3 FM6 flower 1,1,13054,13093,2,True
p3 FM6 flower 1,1,12786,12791,2,True
p3 FM6 flower 1,1,12786,12797,0,True
p3 FM6 flower 1,1,12850,12699,2,True
p3 FM6 flower 1,1,12850,12700,1,True
