plant,time point,cell,label,isCellTest
P6,0,916,0,False
P6,0,919,0,False
P6,0,926,0,False
P6,0,928,0,False
P6,0,930,1,False
P6,0,931,0,False
P6,0,932,0,False
P6,0,933,0,False
P6,0,935,0,False
P6,0,936,0,False
P6,0,941,1,False
P6,0,943,1,False
P6,0,945,0,False
P6,0,947,0,False
P6,0,951,0,False
P6,0,979,0,False
P6,0,982,0,False
P6,0,983,1,False
P6,0,986,0,False
P6,0,991,0,False
P6,0,1009,0,False
P6,0,1017,0,False
P6,0,1019,0,False
P6,0,1043,0,False
P6,0,1045,1,False
P6,0,1047,1,False
P6,0,1048,1,False
P6,0,1053,0,False
P6,0,1056,0,False
P6,0,1065,0,False
P6,0,1071,0,False
P6,0,1072,0,False
P6,0,1073,0,False
P6,0,1074,1,False
P6,0,1079,0,False
P6,0,1083,0,False
P6,0,1084,0,False
P6,0,1085,0,False
P6,0,1099,1,False
P6,0,1100,0,False
P6,0,1113,0,False
P6,0,1114,1,False
P6,0,1115,0,False
P6,0,1118,0,False
P6,0,1119,0,False
P6,0,1120,0,False
P6,0,1121,0,False
P6,0,1122,0,False
P6,0,1123,0,False
P6,0,1125,1,False
P6,0,1133,1,False
P6,0,1134,0,False
P6,0,1136,0,False
P6,0,1145,0,False
P6,0,1147,0,False
P6,0,1148,1,False
P6,0,1149,0,False
P6,0,1157,0,False
P6,0,1162,0,False
P6,0,1164,1,False
P6,0,1165,0,False
P6,0,1180,0,False
P6,0,1183,1,False
P6,0,1184,0,False
P6,0,1185,0,False
P6,0,1186,0,False
P6,0,1190,1,False
P6,0,1192,0,False
P6,0,1195,1,False
P6,0,1199,0,False
P6,0,1200,0,False
P6,3,2025,0,False
P6,3,2045,0,False
P6,3,2063,0,False
P6,3,2071,0,False
P6,3,2075,0,False
P6,3,2078,1,False
P6,3,2082,1,False
P6,3,2086,0,False
P6,3,2088,0,False
P6,3,2092,1,False
P6,3,2094,0,False
P6,3,2099,0,False
P6,3,2100,0,False
P6,3,2101,0,False
P6,3,2108,0,False
P6,3,2109,0,False
P6,3,2110,0,False
P6,3,2111,0,False
P6,3,2115,1,False
P6,3,2129,1,False
P6,3,2131,0,False
P6,3,2136,0,False
P6,3,2151,1,False
P6,3,2157,0,False
P6,3,2158,0,False
P6,3,2170,0,False
P6,3,2176,0,False
P6,3,2179,0,False
P6,3,2182,1,False
P6,3,2183,0,False
P6,3,2189,0,False
P6,3,2201,0,False
P6,3,2202,0,False
P6,3,2205,0,False
P6,3,2214,0,False
P6,3,2237,0,False
P6,3,2238,0,False
P6,3,2239,1,False
P6,3,2240,0,False
P6,3,2247,0,False
P6,3,2248,0,False
P6,3,2250,1,False
P6,3,2251,0,False
P6,3,2257,0,False
P6,3,2259,0,False
P6,3,2262,1,False
P6,3,2268,0,False
P6,3,2269,0,False
P6,3,2270,0,False
P6,3,2271,1,False
P6,3,2274,0,False
P6,3,2287,1,False
P6,3,2292,0,False
P6,3,2293,0,False
P6,3,2294,0,False
P6,3,2304,0,False
P6,3,2306,0,False
P6,3,2308,0,False
P6,3,2309,0,False
P6,3,2311,1,False
P6,3,2321,0,False
P6,3,2322,0,False
P8,0,2847,0,False
P8,0,2858,0,False
P8,0,2859,1,False
P8,0,2861,1,False
P8,0,2862,1,False
P8,0,2869,0,False
P8,0,2875,1,False
P8,0,2889,1,False
P8,0,2899,0,False
P8,0,2906,1,False
P8,0,2914,0,False
P8,0,2916,0,False
P8,0,2920,0,False
P8,0,2929,0,False
P8,0,2933,1,False
P8,0,2934,0,False
P8,0,2935,0,False
P8,0,2937,0,False
P8,0,2940,0,False
P8,0,2942,0,False
P8,0,2943,0,False
P8,0,2944,0,False
P8,0,2949,0,False
P8,0,2953,1,False
P8,0,2975,0,False
P8,0,2977,0,False
P8,0,2985,0,False
P8,0,3006,0,False
P8,0,3011,0,False
P8,0,3023,0,False
P8,0,3041,0,False
P8,0,3043,0,False
P8,0,3044,0,False
P8,0,3046,0,False
P8,0,3049,0,False
P8,0,3051,1,False
P8,0,3053,0,False
P8,0,3056,1,False
P8,0,3074,1,False
P8,0,3082,1,False
P8,0,3084,1,False
P8,0,3088,1,False
P8,0,3090,0,False
P8,0,3091,1,False
P8,0,3109,0,False
P8,0,3115,0,False
P8,0,3117,0,False
P8,0,3119,0,False
P8,0,3120,0,False
P8,0,3121,1,False
P8,0,3122,0,False
P8,0,3138,0,False
P8,0,3139,1,False
P8,0,3142,0,False
P8,0,3149,1,False
P8,0,3150,0,False
P8,0,3152,1,False
P8,0,3153,1,False
P8,0,3155,0,False
P8,0,3159,0,False
P8,0,3161,0,False
P8,0,3168,1,False
P8,0,3169,1,False
P8,0,3170,0,False
P8,0,3178,1,False
P8,0,3179,0,False
P8,0,3180,0,False
P8,0,3181,1,False
P8,0,3182,0,False
P8,0,3185,0,False
P8,0,3198,0,False
P8,0,3210,0,False
P8,0,3211,0,False
P8,0,3212,1,False
P8,0,3215,1,False
P8,0,3229,0,False
P8,0,3230,1,False
P8,0,3233,0,False
P8,0,3235,1,False
P8,0,3236,0,False
P8,0,3241,0,False
P8,0,3247,1,False
P8,0,3248,0,False
P8,0,3250,0,False
P8,0,3252,1,False
P8,1,3269,0,False
P8,1,3271,0,False
P8,1,3279,1,False
P8,1,3281,0,False
P8,1,3283,0,False
P8,1,3284,1,False
P8,1,3292,0,False
P8,1,3295,0,False
P8,1,3307,0,False
P8,1,3330,1,False
P8,1,3336,1,False
P8,1,3337,1,False
P8,1,3338,0,False
P8,1,3346,0,False
P8,1,3347,0,False
P8,1,3354,1,False
P8,1,3357,0,False
P8,1,3358,0,False
P8,1,3359,1,False
P8,1,3360,0,False
P8,1,3362,0,False
P8,1,3369,0,False
P8,1,3371,0,False
P8,1,3374,0,False
P8,1,3378,0,False
P8,1,3380,0,False
P8,1,3381,0,False
P8,1,3385,0,False
P8,1,3392,0,False
P8,1,3403,1,False
P8,1,3410,0,False
P8,1,3420,0,False
P8,1,3421,1,False
P8,1,3424,0,False
P8,1,3447,0,False
P8,1,3451,1,False
P8,1,3453,0,False
P8,1,3459,0,False
P8,1,3483,1,False
P8,1,3488,0,False
P8,1,3511,1,False
P8,1,3513,0,False
P8,1,3514,0,False
P8,1,3517,1,False
P8,1,3520,0,False
P8,1,3521,0,False
P8,1,3534,0,False
P8,1,3535,0,False
P8,1,3542,1,False
P8,1,3551,0,False
P8,1,3552,0,False
P8,1,3554,0,False
P8,1,3563,1,False
P8,1,3564,0,False
P8,1,3565,0,False
P8,1,3566,0,False
P8,1,3577,1,False
P8,1,3579,0,False
P8,1,3581,0,False
P8,1,3588,0,False
P8,1,3589,1,False
P8,1,3598,0,False
P8,1,3605,0,False
P8,1,3606,1,False
P8,1,3607,0,False
P8,1,3615,0,False
P8,1,3616,0,False
P8,1,3619,1,False
P8,1,3620,0,False
P8,1,3632,0,False
P8,1,3634,1,False
P8,1,3636,0,False
P8,1,3638,0,False
P8,1,3641,0,False
P8,1,3644,0,False
P8,1,3648,0,False
P8,1,3649,0,False
P8,1,3650,0,False
P8,1,3651,0,False
P8,1,3657,0,False
P8,1,3658,0,False
