plant,time point,dividing parent cell,parent neighbor,label,isCellTest
P2,0,335,359,2,True
P2,0,413,78,0,True
P2,0,413,99,2,True
P2,0,413,103,0,True
P2,0,413,221,2,True
P2,0,413,359,0,True
P2,0,413,412,1,True
P2,0,302,47,2,True
P2,0,302,62,1,True
P2,0,302,274,1,True
P2,0,302,275,0,True
P2,0,302,305,0,True
P2,0,302,323,0,True
P2,0,302,336,2,True
P2,0,302,337,0,True
P2,0,11,27,0,True
P2,0,11,42,2,True
P2,0,11,155,2,True
P2,0,11,260,1,True
P2,0,11,313,0,True
P2,0,11,429,1,True
P2,0,45,65,1,True
P2,0,45,95,1,True
P2,0,45,128,0,True
P2,0,45,215,1,True
P2,0,45,240,2,True
P2,0,45,264,2,True
P2,0,204,136,2,True
P2,0,204,220,0,True
P2,0,204,363,0,True
P2,0,204,366,0,True
P2,0,204,407,2,True
P2,0,112,33,0,True
P2,0,112,91,1,True
P2,0,112,103,2,True
P2,0,112,104,2,True
P2,0,112,236,0,True
P2,0,112,336,1,True
P2,0,99,346,0,True
P2,0,99,359,0,True
P2,0,99,375,2,True
P2,0,99,412,1,True
P2,0,99,413,2,True
P2,0,106,13,0,True
P2,0,106,82,1,True
P2,0,106,162,0,True
P2,0,106,339,1,True
P2,0,106,350,1,True
