plant,time point,dividing parent cell,parent neighbor,mapped daughter,label
p4 FM1,0,21632,21530,22022,0
p4 FM1,0,21632,21626,21766,1
p4 FM1,0,21632,21627,21996,2
p4 FM1,0,21436,21438,21950,2
p4 FM1,0,21436,21617,21739,0
p4 FM1,0,21436,21638,22066,1
p4 FM1,0,21481,21494,21728,0
p4 FM1,0,21481,21580,21842,2
p4 FM1,0,21481,21587,21849,2
p4 FM1,0,21481,21589,21875,0
p4 FM1,0,21404,21528,22000,1
p4 FM1,0,21404,21530,22022,0
p4 FM1,0,21404,21536,22014,2
p4 FM1,0,21404,21537,22068,0
p4 FM1,0,21404,21632,22002,2
p4 FM1,0,21568,21473,21860,1
p4 FM1,0,21654,21536,22014,0
p4 FM1,0,21654,21537,22068,0
p4 FM1,0,21654,21642,22045,2
p4 FM1,0,21654,21644,22047,2
p4 FM1,0,21654,21653,22009,0
p4 FM1,0,21654,21655,22052,1
p4 FM1,0,21654,21656,22061,1
p4 FM1,0,21514,21516,21746,1
p4 FM1,0,21514,21517,21934,2
p4 FM1,0,21514,21599,21874,0
p4 FM1,0,21514,21602,21903,0
p4 FM1,0,21514,21604,21893,2
p4 FM1,0,21514,21621,22032,1
p4 FM1,0,21444,21438,21950,2
p4 FM1,0,21444,21439,21959,0
p4 FM1,0,21444,21638,22066,1
p4 FM1,0,21444,21640,22064,2
p4 FM1,0,21444,21691,22063,1
p4 FM1,0,21444,21692,21764,1
p4 FM1,0,21517,21399,21754,0
p4 FM1,0,21517,21514,21902,1
p4 FM1,0,21517,21602,21903,2
p4 FM1,0,21517,21603,21915,0
p4 FM1,0,21517,21621,22032,1
p4 FM1,0,21517,21624,21952,1
p4 FM1,0,21517,21625,21960,2
p4 FM1,0,21472,21470,21817,2
p4 FM1,0,21472,21474,21843,0
p4 FM1,0,21472,21580,21842,0
p4 FM1,0,21472,21581,21851,0
p4 FM1,0,21438,21436,21930,1
p4 FM1,0,21438,21439,21959,0
p4 FM1,0,21438,21444,21966,2
p4 FM1,0,21438,21617,21739,1
p4 FM1,0,21438,21618,21912,2
p4 FM1,0,21438,21638,22066,1
p4 FM1,0,21498,21510,21864,1
p4 FM1,0,21498,21587,21849,0
p4 FM1,0,21498,21599,21874,2
p4 FM1,0,21498,21604,21893,1
p4 FM1,0,21403,21523,21977,0
p4 FM1,0,21403,21527,21968,2
p4 FM1,0,21403,21528,22000,2
p4 FM1,0,21403,21625,21960,0
p4 FM1,0,21403,21640,22064,1
p4 FM1,0,21403,21653,22009,1
p4 FM1,0,21470,21465,21712,2
p4 FM1,0,21470,21472,21822,1
p4 FM1,0,21470,21474,21843,2
p4 FM1,0,21470,21576,21853,0
p4 FM1,0,21653,21403,21993,1
p4 FM1,0,21653,21528,22000,2
p4 FM1,0,21653,21536,22014,0
p4 FM1,0,21653,21640,22064,1
p4 FM1,0,21653,21642,22045,2
p4 FM1,0,21653,21654,26070,0
p4 FM1,0,21576,21465,21712,1
p4 FM1,0,21576,21470,21817,1
p4 FM1,0,21576,21473,21860,2
p4 FM1,0,21576,21474,21843,1
p4 FM1,0,21576,21477,21736,0
p4 FM1,0,21576,21482,21869,2
p4 FM1,0,21576,21483,21735,0
p4 FM1,0,21576,21485,21734,0
p4 FM1,0,21612,21428,21971,2
p4 FM1,0,21612,21520,21969,1
p4 FM1,0,21612,21608,21756,1
p4 FM1,0,21612,21614,21988,0
p4 FM1,0,21612,21626,21766,1
p4 FM1,0,21612,21627,21996,2
p4 FM1,0,21422,21482,21869,0
p4 FM1,0,21422,21499,21916,1
p4 FM1,0,21422,21580,21842,0
p4 FM1,0,21422,21581,21851,0
p4 FM1,0,21422,21589,21875,2
p4 FM1,0,21422,21590,21896,2
p4 FM1,0,21422,21603,21915,1
p4 FM1,0,21428,21395,21752,2
p4 FM1,0,21428,21595,21927,1
p4 FM1,0,21428,21608,21756,1
p4 FM1,0,21428,21612,21981,2
p4 FM1,0,21428,21614,21988,0
p4 FM1,0,21617,21436,21930,1
p4 FM1,0,21617,21438,21950,1
p4 FM1,0,21617,21513,21882,0
p4 FM1,0,21617,21618,21912,2
p4 FM1,0,21440,21521,21776,2
p4 FM1,0,21440,21530,22022,2
p4 FM1,0,21440,21614,21988,0
p4 FM1,0,21440,21627,21996,0
p4 FM1,0,21440,21632,22002,0
p4 FM1,0,21440,21659,22050,1
p4 FM1,0,21439,21438,21950,1
p4 FM1,0,21439,21444,21966,1
p4 FM1,0,21439,21527,21968,2
p4 FM1,0,21439,21618,21912,1
p4 FM1,0,21439,21620,21933,2
p4 FM1,0,21439,21621,22032,0
p4 FM1,0,21439,21640,22064,1
p4 FM1,1,26070,22009,22478,0
p4 FM1,1,26070,22014,22480,0
p4 FM1,1,26070,22045,22482,0
p4 FM1,1,26070,22067,22493,2
p4 FM1,1,26070,26069,22526,2
p4 FM1,1,21874,21728,22280,1
p4 FM1,1,21874,21857,22261,2
p4 FM1,1,21874,21865,22277,0
p4 FM1,1,21874,21883,22305,2
p4 FM1,1,21874,21893,22316,0
p4 FM1,1,21874,21902,22327,0
p4 FM1,1,21955,21757,22399,0
p4 FM1,1,21955,21929,22516,1
p4 FM1,1,21955,21937,22134,2
p4 FM1,1,21955,22033,22360,1
p4 FM1,1,21955,22039,22514,2
p4 FM1,1,21955,22042,22145,0
p4 FM1,1,21817,21705,22190,0
p4 FM1,1,21817,21708,22200,1
p4 FM1,1,21817,21822,22083,0
p4 FM1,1,21817,21835,22213,2
p4 FM1,1,21817,21843,22209,0
p4 FM1,1,21821,21705,22190,1
p4 FM1,1,21821,21822,22083,2
p4 FM1,1,21821,21842,22089,0
p4 FM1,1,21876,21721,22518,0
p4 FM1,1,21876,21729,22298,0
p4 FM1,1,21876,21861,22246,0
p4 FM1,1,21876,21872,22300,2
p4 FM1,1,21876,21898,22322,2
p4 FM1,1,21876,22033,22360,1
p4 FM1,1,21933,21746,22121,2
p4 FM1,1,21933,21912,22353,1
p4 FM1,1,21933,21914,22337,1
p4 FM1,1,21933,21932,22367,1
p4 FM1,1,21933,21951,22139,0
p4 FM1,1,21933,21959,22405,2
p4 FM1,1,21933,22032,22382,0
p4 FM1,1,21999,21986,22444,1
p4 FM1,1,21999,21993,22445,2
p4 FM1,1,21999,22000,22461,0
p4 FM1,1,21999,22009,22478,2
p4 FM1,1,21999,22045,22482,1
p4 FM1,1,21999,22064,22159,1
p4 FM1,1,21825,21716,22096,0
p4 FM1,1,21825,21824,22522,2
p4 FM1,1,21825,21861,22246,0
p4 FM1,1,22014,22000,22461,0
p4 FM1,1,22014,22009,22478,2
p4 FM1,1,22014,22010,22462,0
p4 FM1,1,22014,22021,22483,0
p4 FM1,1,22014,22067,22493,2
p4 FM1,1,22014,22068,22171,0
p4 FM1,1,22014,26070,22528,1
p4 FM1,1,21734,21735,22309,2
p4 FM1,1,21734,21869,22252,1
p4 FM1,1,21734,21871,22102,1
p4 FM1,1,21734,21896,22111,2
p4 FM1,1,21734,21917,22329,0
p4 FM1,1,21734,21926,22345,0
p4 FM1,1,21734,21927,22346,0
p4 FM1,1,21943,21754,22393,2
p4 FM1,1,21943,21915,22328,1
p4 FM1,1,21943,21916,22318,1
p4 FM1,1,21943,21944,22124,2
p4 FM1,1,21943,21962,22394,0
p4 FM1,1,21943,21969,22417,0
p4 FM1,1,21911,21739,22335,2
p4 FM1,1,21911,21745,22535,2
p4 FM1,1,21911,21912,22353,0
p4 FM1,1,21911,21932,22367,0
p4 FM1,1,21911,21939,22402,0
p4 FM1,1,21728,21850,22230,1
p4 FM1,1,21728,21874,22272,1
p4 FM1,1,21728,21875,22264,2
p4 FM1,1,21728,21883,22305,2
p4 FM1,1,21728,21903,22340,0
p4 FM1,1,21833,21842,22089,0
p4 FM1,1,21833,21850,22230,2
p4 FM1,1,21712,21708,22200,2
p4 FM1,1,21712,21835,22213,0
p4 FM1,1,21712,21836,22215,1
p4 FM1,1,21712,21853,22236,0
p4 FM1,1,21712,21854,22268,1
p4 FM1,1,21712,21860,22243,2
p4 FM1,1,21732,21729,22298,2
p4 FM1,1,21732,21854,22268,1
p4 FM1,1,21732,21862,22274,1
p4 FM1,1,21732,21889,22297,2
p4 FM1,1,21732,21906,22321,0
p4 FM1,1,21732,21920,22117,0
p4 FM1,1,22033,21872,22300,1
p4 FM1,1,22033,21876,22112,1
p4 FM1,1,22033,21898,22322,1
p4 FM1,1,22033,21921,22358,2
p4 FM1,1,22033,21929,22516,0
p4 FM1,1,22033,21937,22134,0
p4 FM1,1,22033,21955,22400,0
p4 FM1,1,22033,22034,22333,2
p4 FM1,1,21851,21822,22083,1
p4 FM1,1,21851,21842,22089,2
p4 FM1,1,21851,21843,22209,1
p4 FM1,1,21851,21869,22252,2
p4 FM1,1,21851,21885,22281,0
p4 FM1,1,21915,21754,22393,0
p4 FM1,1,21915,21875,22264,1
p4 FM1,1,21915,21895,22308,1
p4 FM1,1,21915,21903,22340,2
p4 FM1,1,21915,21916,22318,2
p4 FM1,1,21915,21935,22369,0
p4 FM1,1,21915,21943,22384,0
p4 FM1,1,21708,21712,22216,2
p4 FM1,1,21708,21817,22080,0
p4 FM1,1,21708,21835,22213,0
p4 FM1,1,21708,21836,22215,1
p4 FM1,1,21875,21728,22280,2
p4 FM1,1,21875,21842,22089,1
p4 FM1,1,21875,21850,22230,1
p4 FM1,1,21875,21885,22281,2
p4 FM1,1,21875,21895,22308,0
p4 FM1,1,21875,21903,22340,0
p4 FM1,1,21875,21915,22328,0
p4 FM1,1,21718,21716,22096,0
p4 FM1,1,21718,21721,22518,0
p4 FM1,1,21718,21838,22090,2
p4 FM1,1,21718,21872,22300,0
p4 FM1,1,21718,22036,22288,2
p4 FM1,1,21966,21764,22470,0
p4 FM1,1,21966,21939,22402,1
p4 FM1,1,21966,21950,22404,1
p4 FM1,1,21966,21967,22428,2
p4 FM1,1,21966,22063,22471,0
p4 FM1,1,21966,22064,22159,0
p4 FM1,1,21966,22065,22531,2
p4 FM1,1,21903,21728,22280,1
p4 FM1,1,21903,21875,22264,1
p4 FM1,1,21903,21883,22305,2
p4 FM1,1,21903,21902,22327,0
p4 FM1,1,21903,21915,22328,2
p4 FM1,1,21903,21934,22362,0
p4 FM1,1,21903,21935,22369,0
p4 FM1,1,21776,21770,27411,0
p4 FM1,1,21776,21772,22458,2
p4 FM1,1,21776,21775,22474,0
p4 FM1,1,21776,22004,27414,0
p4 FM1,1,21776,22023,22485,0
p4 FM1,1,22022,21775,22474,0
p4 FM1,1,22022,22011,22463,0
p4 FM1,1,22022,22021,22483,2
p4 FM1,1,22022,22023,22485,0
p4 FM1,1,22022,22049,22510,2
p4 FM1,1,22022,22068,22171,1
p4 FM1,1,21995,21765,22436,0
p4 FM1,1,21995,21766,22438,2
p4 FM1,1,21995,21977,22430,0
p4 FM1,1,21995,22000,22461,2
p4 FM1,1,21995,22002,22453,1
p4 FM1,1,21995,22010,22462,1
p4 FM1,1,21963,21752,22365,1
p4 FM1,1,21963,21945,22376,2
p4 FM1,1,21963,21946,22377,1
p4 FM1,1,21963,21964,22398,1
p4 FM1,1,21963,21971,22409,0
p4 FM1,1,21963,21972,22422,2
p4 FM1,1,21963,21988,27415,0
p4 FM1,1,21929,21955,22400,0
p4 FM1,1,21929,22033,22360,0
p4 FM1,1,21929,22034,22333,0
p4 FM1,1,21929,22037,22517,2
p4 FM1,1,21929,22039,22514,2
p4 FM1,1,21736,21735,22309,2
p4 FM1,1,21736,21860,22243,1
p4 FM1,1,21736,21871,22102,1
p4 FM1,1,21736,21889,22297,2
p4 FM1,1,21736,21919,22348,0
p4 FM1,1,21736,21920,22117,0
p4 FM1,1,21736,21927,22346,0
p4 FM1,1,21893,21731,22302,1
p4 FM1,1,21893,21746,22121,0
p4 FM1,1,21893,21747,22338,0
p4 FM1,1,21893,21865,22277,2
p4 FM1,1,21893,21874,22272,0
p4 FM1,1,21893,21902,22327,0
p4 FM1,1,21893,21914,22337,2
p4 FM1,1,21986,21959,22405,1
p4 FM1,1,21986,21967,22428,1
p4 FM1,1,21986,21975,22434,2
p4 FM1,1,21986,21993,22445,0
p4 FM1,1,21986,21999,22160,0
p4 FM1,1,21986,22064,22159,2
p4 FM1,1,21944,21756,22387,2
p4 FM1,1,21944,21916,22318,2
p4 FM1,1,21944,21917,22329,1
p4 FM1,1,21944,21926,22345,1
p4 FM1,1,21944,21943,22384,0
p4 FM1,1,21944,21962,22394,0
p4 FM1,1,21869,21734,22320,2
p4 FM1,1,21869,21843,22209,1
p4 FM1,1,21869,21851,22232,2
p4 FM1,1,21869,21853,22236,1
p4 FM1,1,21869,21871,22102,1
p4 FM1,1,21869,21885,22281,0
p4 FM1,1,21869,21896,22111,0
p4 FM1,1,21872,21718,22520,1
p4 FM1,1,21872,21721,22518,1
p4 FM1,1,21872,21876,22112,2
p4 FM1,1,21872,22033,22360,0
p4 FM1,1,21872,22034,22333,0
p4 FM1,1,21872,22036,22288,2
p4 FM1,1,21853,21712,22216,1
p4 FM1,1,21853,21835,22213,2
p4 FM1,1,21853,21843,22209,0
p4 FM1,1,21853,21860,22243,1
p4 FM1,1,21853,21869,22252,0
p4 FM1,1,21853,21871,22102,2
p4 FM1,1,21960,21754,22393,1
p4 FM1,1,21960,21765,22436,0
p4 FM1,1,21960,21934,22362,1
p4 FM1,1,21960,21935,22369,1
p4 FM1,1,21960,21952,22391,2
p4 FM1,1,21960,21968,22412,0
p4 FM1,1,21960,21977,22430,2
p4 FM1,1,21854,21712,22216,1
p4 FM1,1,21854,21732,22312,0
p4 FM1,1,21854,21836,22215,1
p4 FM1,1,21854,21860,22243,2
p4 FM1,1,21854,21862,22274,2
p4 FM1,1,21854,21889,22297,0
p4 FM1,1,21862,21729,22298,0
p4 FM1,1,21862,21732,22312,0
p4 FM1,1,21862,21836,22215,1
p4 FM1,1,21862,21854,22268,2
p4 FM1,1,21862,21861,22246,2
p4 FM1,1,21939,21745,22535,1
p4 FM1,1,21939,21911,22536,1
p4 FM1,1,21939,21930,22534,2
p4 FM1,1,21939,21932,22367,1
p4 FM1,1,21939,21950,22404,2
p4 FM1,1,21939,21966,22148,0
p4 FM1,1,21939,22065,22531,0
p4 FM1,1,22045,21999,22160,0
p4 FM1,1,22045,22009,22478,0
p4 FM1,1,22045,22063,22471,2
p4 FM1,1,22045,22064,22159,0
p4 FM1,1,22045,26069,22526,2
p4 FM1,1,22045,26070,22528,0
p4 FM1,1,21898,21729,22298,0
p4 FM1,1,21898,21876,22112,2
p4 FM1,1,21898,21906,22321,0
p4 FM1,1,21898,21921,22358,2
p4 FM1,1,21898,22033,22360,1
p4 FM1,1,21882,21731,22302,2
p4 FM1,1,21882,21739,22335,2
p4 FM1,1,21882,21864,22276,1
p4 FM1,1,21882,21912,22353,0
p4 FM1,1,21882,21914,22337,0
p4 FM1,1,21927,21734,22320,1
p4 FM1,1,21927,21735,22309,1
p4 FM1,1,21927,21736,22284,1
p4 FM1,1,21927,21756,22387,0
p4 FM1,1,21927,21759,22138,0
p4 FM1,1,21927,21919,22348,1
p4 FM1,1,21927,21926,22345,2
p4 FM1,1,21927,21945,22376,2
p4 FM1,1,21824,21836,22215,2
p4 FM1,1,21824,21861,22246,0
p4 FM1,1,21764,21966,22148,0
p4 FM1,1,21764,22063,22471,2
p4 FM1,1,21764,22065,22531,0
p4 FM1,1,21764,22066,22425,0
p4 FM1,1,21766,21969,22417,2
p4 FM1,1,21766,21977,22430,0
p4 FM1,1,21766,21979,22419,1
p4 FM1,1,21766,21995,22452,0
p4 FM1,1,21766,21996,22149,1
p4 FM1,1,21766,22002,22453,2
p4 FM1,1,21861,21716,22096,1
p4 FM1,1,21861,21721,22518,2
p4 FM1,1,21861,21729,22298,0
p4 FM1,1,21861,21824,22522,1
p4 FM1,1,21861,21836,22215,1
p4 FM1,1,21861,21862,22274,2
p4 FM1,1,21861,21876,22112,0
p4 FM1,1,21998,22042,22145,0
p4 FM1,1,21921,21748,22349,0
p4 FM1,1,21921,21898,22322,2
p4 FM1,1,21921,21906,22321,0
p4 FM1,1,21921,21937,22134,2
p4 FM1,1,21921,21946,22377,0
p4 FM1,1,21921,22033,22360,1
p4 FM1,1,21850,21728,22280,2
p4 FM1,1,21850,21842,22089,0
p4 FM1,1,21850,21875,22264,0
p4 FM1,1,21721,21716,22096,2
p4 FM1,1,21721,21718,22520,1
p4 FM1,1,21721,21861,22246,0
p4 FM1,1,21721,21872,22300,1
p4 FM1,1,21721,21876,22112,2
p4 FM1,1,21848,21857,22261,0
p4 FM1,1,21848,21864,22276,2
p4 FM1,1,21848,21865,22277,0
p4 FM1,1,22009,21999,22160,2
p4 FM1,1,22009,22000,22461,0
p4 FM1,1,22009,22014,22480,0
p4 FM1,1,22009,22045,22482,1
p4 FM1,1,22009,26070,22528,2
p4 FM1,1,21916,21895,22308,1
p4 FM1,1,21916,21896,22111,1
p4 FM1,1,21916,21915,22328,2
p4 FM1,1,21916,21917,22329,2
p4 FM1,1,21916,21943,22384,0
p4 FM1,1,21916,21944,22124,0
p4 FM1,1,22032,21746,22121,2
p4 FM1,1,22032,21747,22338,0
p4 FM1,1,22032,21933,22368,1
p4 FM1,1,22032,21934,22362,0
p4 FM1,1,22032,21951,22139,1
p4 FM1,1,22032,21952,22391,2
p4 FM1,1,22032,21968,22412,1
p4 FM1,1,22049,22022,22484,2
p4 FM1,1,22049,22023,22485,1
p4 FM1,1,22049,22068,22171,0
p4 FM1,1,21977,21754,22393,1
p4 FM1,1,21977,21765,22436,0
p4 FM1,1,21977,21766,22438,2
p4 FM1,1,21977,21960,22140,2
p4 FM1,1,21977,21969,22417,1
p4 FM1,1,21977,21995,22452,0
p4 FM1,1,26069,22045,22482,0
p4 FM1,1,26069,26070,22528,2
p4 FM1,1,22042,21757,22399,1
p4 FM1,1,22042,21955,22400,1
p4 FM1,1,22042,21983,22442,0
p4 FM1,1,22042,22039,22514,1
p4 FM1,1,22042,22041,22142,2
p4 FM1,1,21843,21817,22080,1
p4 FM1,1,21843,21822,22083,1
p4 FM1,1,21843,21835,22213,2
p4 FM1,1,21843,21851,22232,2
p4 FM1,1,21843,21853,22236,0
p4 FM1,1,21843,21869,22252,0
p4 FM1,1,21969,21754,22393,0
p4 FM1,1,21969,21766,22438,2
p4 FM1,1,21969,21943,22384,2
p4 FM1,1,21969,21962,22394,1
p4 FM1,1,21969,21977,22430,0
p4 FM1,1,21969,21979,22419,1
p4 FM1,1,21842,21822,22083,1
p4 FM1,1,21842,21850,22230,2
p4 FM1,1,21842,21851,22232,2
p4 FM1,1,21842,21875,22264,0
p4 FM1,1,21842,21885,22281,0
p4 FM1,1,21946,21748,22349,2
p4 FM1,1,21946,21752,22365,0
p4 FM1,1,21946,21757,22399,1
p4 FM1,1,21946,21921,22358,1
p4 FM1,1,21946,21937,22134,1
p4 FM1,1,21946,21963,22388,0
p4 FM1,1,21946,21964,22398,2
p4 FM1,1,21849,21728,22280,0
p4 FM1,1,21849,21850,22230,0
p4 FM1,1,21849,21857,22261,2
p4 FM1,1,21849,21874,22272,0
p4 FM1,1,22066,21764,22470,0
p4 FM1,1,22066,21930,22534,1
p4 FM1,1,22066,22065,22531,2
p4 FM1,1,21754,21915,22328,1
p4 FM1,1,21754,21935,22369,2
p4 FM1,1,21754,21943,22384,2
p4 FM1,1,21754,21960,22140,0
p4 FM1,1,21754,21969,22417,0
p4 FM1,1,21754,21977,22430,0
p4 FM1,1,21959,21932,22367,1
p4 FM1,1,21959,21933,22368,1
p4 FM1,1,21959,21950,22404,1
p4 FM1,1,21959,21951,22139,2
p4 FM1,1,21959,21967,22428,2
p4 FM1,1,21959,21975,22434,0
p4 FM1,1,21959,21986,22444,0
p4 FM1,1,21835,21708,22200,1
p4 FM1,1,21835,21712,22216,1
p4 FM1,1,21835,21817,22080,2
p4 FM1,1,21835,21843,22209,0
p4 FM1,1,21835,21853,22236,2
p4 FM1,1,21735,21734,22320,2
p4 FM1,1,21735,21736,22284,2
p4 FM1,1,21735,21871,22102,1
p4 FM1,1,21735,21927,22346,0
p4 FM1,1,22043,21772,22458,1
p4 FM1,1,22043,21776,22164,2
p4 FM1,1,22043,21983,22442,1
p4 FM1,1,22043,22042,22145,1
p4 FM1,1,22002,21766,22438,2
p4 FM1,1,22002,21995,22452,0
p4 FM1,1,22002,21996,22149,1
p4 FM1,1,22002,22010,22462,0
p4 FM1,1,22002,22011,22463,2
p4 FM1,1,21993,21765,22436,2
p4 FM1,1,21993,21968,22412,1
p4 FM1,1,21993,21975,22434,1
p4 FM1,1,21993,21986,22444,1
p4 FM1,1,21993,21999,22160,2
p4 FM1,1,21993,22000,22461,0
p4 FM1,1,21860,21712,22216,1
p4 FM1,1,21860,21736,22284,0
p4 FM1,1,21860,21853,22236,1
p4 FM1,1,21860,21854,22268,2
p4 FM1,1,21860,21871,22102,2
p4 FM1,1,21860,21889,22297,0
p4 FM1,1,21836,21708,22200,1
p4 FM1,1,21836,21712,22216,2
p4 FM1,1,21836,21824,22522,2
p4 FM1,1,21836,21854,22268,0
p4 FM1,1,21836,21861,22246,0
p4 FM1,1,21836,21862,22274,0
p4 FM1,1,21839,21857,22261,0
p4 FM1,2,22393,22369,22986,0
p4 FM1,2,22393,22371,22766,2
p4 FM1,2,22393,22384,22645,1
p4 FM1,2,22393,22407,22794,0
p4 FM1,2,22393,22413,22801,2
p4 FM1,2,22393,22415,22802,1
p4 FM1,2,22358,22133,23058,1
p4 FM1,2,22358,22134,22796,1
p4 FM1,2,22358,22313,22570,0
p4 FM1,2,22358,22321,23064,0
p4 FM1,2,22358,22349,22769,2
p4 FM1,2,22358,22359,22576,2
p4 FM1,2,22211,22209,22589,2
p4 FM1,2,22211,22213,22686,2
p4 FM1,2,22211,22233,22856,0
p4 FM1,2,22211,22236,22873,0
p4 FM1,2,22211,22242,22872,0
p4 FM1,2,22335,22325,27417,0
p4 FM1,2,22335,22353,22642,2
p4 FM1,2,22335,22366,22994,1
p4 FM1,2,22335,22536,22776,2
p4 FM1,2,22335,22538,22754,0
p4 FM1,2,22274,22103,22738,2
p4 FM1,2,22274,22255,23074,0
p4 FM1,2,22274,22268,23068,2
p4 FM1,2,22274,22285,23077,1
p4 FM1,2,22274,22298,23076,1
p4 FM1,2,22410,22376,22990,0
p4 FM1,2,22410,22388,27425,2
p4 FM1,2,22410,22409,22804,2
p4 FM1,2,22410,22422,22806,1
p4 FM1,2,22410,27415,23030,1
p4 FM1,2,22088,22089,22594,0
p4 FM1,2,22088,22094,22862,0
p4 FM1,2,22088,22207,22844,2
p4 FM1,2,22088,22208,22824,2
p4 FM1,2,22088,22230,22706,0
p4 FM1,2,22340,22305,22923,0
p4 FM1,2,22340,22317,22736,2
p4 FM1,2,22340,22327,22934,0
p4 FM1,2,22340,22328,22926,1
p4 FM1,2,22340,22355,22749,1
p4 FM1,2,22340,22362,22774,2
p4 FM1,2,22340,22369,22986,1
p4 FM1,2,22501,22164,22674,0
p4 FM1,2,22501,22442,22850,1
p4 FM1,2,22501,22447,22669,1
p4 FM1,2,22501,22458,22808,2
p4 FM1,2,22501,22475,22952,2
p4 FM1,2,22286,22103,22738,2
