plant,time point,dividing parent cell,parent neighbor,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
P9,0,653,650,-1.0,-0.06553118754234011,0.003372003024001804,-4.37823130799705e-05,-0.03516268945759511,-4.658030976684903e-13,9.638726168110633e-06,-0.005272794546028331,-0.011657377790885298,-0.020643034004799596,-0.03516268945759511,-5.645028504268623,-5.0,-29.813261233743617,0.02071846282372597,-0.06516290726817076,-0.003036863138432655,0.01953450234910703,6.0,1.2994722207590164,0.008455461371542879,0.0009637608956303308,0.0753509066756294,5.207797955240146e-13,0.002173111643626121,0.05707001923846083,0.04909889727785414,0.058306165135623755,0.0753509066756294,296.10570727845993,46.0,232.9851713611189,0.21904761904761907,4.380952380952381,0.524775276462748,0.16289865497757872
P9,0,653,779,2.0,4.004584959741642,8.329466009158668e-05,0.00016270893340396004,-0.02976904979113651,4.027145978786307e-12,0.004629860377924082,0.009258180147140922,0.05751708035680433,0.02573294014222939,-0.02976904979113651,-9.743950688848884,6.0,41.0150592330117,-0.013514022209674431,0.14078674948240089,0.013322723913173795,0.023726925214742317,6.0,1.2994722207590164,0.008455461371542879,0.0009637608956303308,0.0753509066756294,5.207797955240146e-13,0.002173111643626121,0.05707001923846083,0.04909889727785414,0.058306165135623755,0.0753509066756294,296.10570727845993,46.0,232.9851713611189,0.21904761904761907,4.380952380952381,0.524775276462748,0.16289865497757872
P9,0,653,902,1.0,0.3905252018057861,-0.0007312652926278413,6.522103539425823e-05,0.060146284470479025,-2.378852480501894e-13,0.0006905278399265001,0.0046151607413332935,0.014442636185216635,0.02541077009731292,0.060146284470479025,3.295007722568812,3.0,18.38587519097328,-0.006926406926406975,0.07359307359307277,0.0468682374970123,-0.012280039391364322,6.0,1.2994722207590164,0.008455461371542879,0.0009637608956303308,0.0753509066756294,5.207797955240146e-13,0.002173111643626121,0.05707001923846083,0.04909889727785414,0.058306165135623755,0.0753509066756294,296.10570727845993,46.0,232.9851713611189,0.21904761904761907,4.380952380952381,0.524775276462748,0.16289865497757872
P9,0,653,904,-1.0,-0.18935617609570476,0.0029200831309111764,-4.719713632815603e-05,-0.046126022310782486,3.0601110671153493e-13,-0.00023214102525166268,-0.0047428212692514,-0.012221842086914375,-0.021769018994809694,-0.046126022310782486,-4.544660541578651,-3.0,-18.065867024463103,0.007268170426065118,-0.08095238095238155,0.013375537170140284,0.01625045126953048,6.0,1.2994722207590164,0.008455461371542879,0.0009637608956303308,0.0753509066756294,5.207797955240146e-13,0.002173111643626121,0.05707001923846083,0.04909889727785414,0.058306165135623755,0.0753509066756294,296.10570727845993,46.0,232.9851713611189,0.21904761904761907,4.380952380952381,0.524775276462748,0.16289865497757872
P9,0,653,981,1.0,1.118194666693254,-1.4545577297232076e-05,9.679103294566512e-05,-0.0291768697684096,7.224658917218539e-12,0.0015100238903028636,0.004147863487308293,0.02208697953261652,0.0014314902928139889,-0.0291768697684096,-8.20753252825898,1.0,7.7155910414893185,0.004761904761904745,0.0952380952380949,0.0018413038206231969,0.012919639159841678,6.0,1.2994722207590164,0.008455461371542879,0.0009637608956303308,0.0753509066756294,5.207797955240146e-13,0.002173111643626121,0.05707001923846083,0.04909889727785414,0.058306165135623755,0.0753509066756294,296.10570727845993,46.0,232.9851713611189,0.21904761904761907,4.380952380952381,0.524775276462748,0.16289865497757872
P9,0,653,1050,0.0,0.2055983451992287,0.001520291612347461,8.60970645789156e-06,0.0004481362334149558,-2.6962988581269783e-13,0.0003136553562980717,-0.0005322074954162218,0.002958851610521021,-0.010241335228714343,0.0004481362334149558,-1.1814871769801698,-2.0,-10.87820381504946,0.012531328320802004,0.01904761904761898,-0.026623891484183038,0.011102672377772738,6.0,1.2994722207590164,0.008455461371542879,0.0009637608956303308,0.0753509066756294,5.207797955240146e-13,0.002173111643626121,0.05707001923846083,0.04909889727785414,0.058306165135623755,0.0753509066756294,296.10570727845993,46.0,232.9851713611189,0.21904761904761907,4.380952380952381,0.524775276462748,0.16289865497757872
P9,0,670,685,0.0,-0.6982188219129455,0.0003312781566923075,-5.802974498126702e-05,0.008514588434884209,1.6025258555686922e-12,-0.0008950047023271882,0.0005330423031322737,-0.019301234948865417,-0.0026708752172928535,0.008514588434884209,-2.1424205036335593,2.0,15.572306383894613,-0.009552042160737795,-0.018115942028985366,0.00710674208602724,-0.011184861130076218,7.0,2.8358525264177765,0.008517721591778807,0.001117945356354075,0.046638178006113855,9.042177674354609e-14,0.00420916241828488,0.0619003887297978,0.08671588498944575,0.08625587337089703,0.046638178006113855,299.74709909626483,51.0,260.0770472163857,0.2015810276679842,4.434782608695652,0.5663795903623815,0.14589754151498124
P9,0,670,983,-1.0,-1.5938719578733402,0.0006999313920894382,-0.00019411922344048256,0.04290904434948225,-8.680991178932389e-14,-0.0020466995322482866,-0.005877929664188583,-0.04864379683669848,-0.04292439980424062,0.04290904434948225,4.743064105381336,-7.0,-40.08470693967732,0.029997919700436887,-0.03478260869565197,-0.0639856242072867,0.03997001884517831,7.0,2.8358525264177765,0.008517721591778807,0.001117945356354075,0.046638178006113855,9.042177674354609e-14,0.00420916241828488,0.0619003887297978,0.08671588498944575,0.08625587337089703,0.046638178006113855,299.74709909626483,51.0,260.0770472163857,0.2015810276679842,4.434782608695652,0.5663795903623815,0.14589754151498124
P9,0,670,984,-2.0,-1.7107145396485932,0.003527892377890007,-0.00023085960514568002,-0.044909652534370445,-7.970034606124488e-14,-0.0021887071012121812,-0.011395338306560525,-0.057256939843400925,-0.06403599709536151,-0.044909652534370445,-18.115132677339886,-14.0,-77.16282855804755,0.07047779586142755,-0.08184143222506446,-0.09397719199962767,0.060670210835262306,7.0,2.8358525264177765,0.008517721591778807,0.001117945356354075,0.046638178006113855,9.042177674354609e-14,0.00420916241828488,0.0619003887297978,0.08671588498944575,0.08625587337089703,0.046638178006113855,299.74709909626483,51.0,260.0770472163857,0.2015810276679842,4.434782608695652,0.5663795903623815,0.14589754151498124
P9,0,670,1003,0.0,0.27256663262617,0.0006391632008109754,1.0803232359071638e-05,-0.03922792528928794,1.3813317247916295e-13,0.0003668040347438563,-0.0004913982439162801,0.004851744031480643,-0.0053953603286143875,-0.03922792528928794,-9.043945407883825,-1.0,-0.1775586871400492,0.014869188782232284,0.11067193675889353,-0.0014520819722478873,0.022586988261473734,7.0,2.8358525264177765,0.008517721591778807,0.001117945356354075,0.046638178006113855,9.042177674354609e-14,0.00420916241828488,0.0619003887297978,0.08671588498944575,0.08625587337089703,0.046638178006113855,299.74709909626483,51.0,260.0770472163857,0.2015810276679842,4.434782608695652,0.5663795903623815,0.14589754151498124
P9,0,670,1026,0.0,-0.5248551929940506,-0.0006427920802700889,-5.397142819388106e-05,0.07824778732734752,-8.435532469677932e-14,-0.0006675969244792656,-0.0014544880141663732,-0.017555336406211125,-0.018845041188743375,0.07824778732734752,5.655042267456565,-6.0,-31.179070629871973,0.03526107759517369,0.06521739130434767,-0.05542202175533062,0.060829822029927316,7.0,2.8358525264177765,0.008517721591778807,0.001117945356354075,0.046638178006113855,9.042177674354609e-14,0.00420916241828488,0.0619003887297978,0.08671588498944575,0.08625587337089703,0.046638178006113855,299.74709909626483,51.0,260.0770472163857,0.2015810276679842,4.434782608695652,0.5663795903623815,0.14589754151498124
P9,0,670,1044,-2.0,-1.858133120744796,0.0024491926453320337,-0.00023149512255817657,0.05257598309886206,-8.301390267189253e-14,-0.0024675230796228002,-0.010830087570801887,-0.05449225540092238,-0.05733769565784961,0.05257598309886206,3.68170318670758,-12.0,-67.67520061773641,0.053320933116329516,-0.10144927536231929,-0.056735650557011796,0.0662144304438014,7.0,2.8358525264177765,0.008517721591778807,0.001117945356354075,0.046638178006113855,9.042177674354609e-14,0.00420916241828488,0.0619003887297978,0.08671588498944575,0.08625587337089703,0.046638178006113855,299.74709909626483,51.0,260.0770472163857,0.2015810276679842,4.434782608695652,0.5663795903623815,0.14589754151498124
P9,0,670,1068,-1.0,-1.2522635981114263,0.0009793113109620149,-9.715746255013671e-05,0.030233190890030577,2.6513149245222852e-14,-0.001654327988397966,-0.0055893100251092065,-0.03214575739737592,-0.03778012036520469,0.030233190890030577,1.898739583975555,-7.0,-40.084706939677915,0.029997919700436887,-0.03478260869565197,-0.01715038319389961,0.04458480363776329,7.0,2.8358525264177765,0.008517721591778807,0.001117945356354075,0.046638178006113855,9.042177674354609e-14,0.00420916241828488,0.0619003887297978,0.08671588498944575,0.08625587337089703,0.046638178006113855,299.74709909626483,51.0,260.0770472163857,0.2015810276679842,4.434782608695652,0.5663795903623815,0.14589754151498124
P9,0,675,556,0.0,0.3884782516801115,0.001055766396225396,6.759718587727231e-05,-0.05993822121925065,7.393905756188468e-07,0.000370438603885703,0.0010649901315809979,0.014842068346722324,0.005962235379654776,-0.05993822121925065,-25.508376199099985,5.0,33.21207450565112,-0.021804511278195493,0.055137844611528486,0.013662385153103807,-0.0023973840351995124,6.0,1.5015742657134714,0.009553707152393896,0.0009600669346176967,0.06248299483042845,6.091238146478715e-08,0.002380762101065329,0.05575798356619541,0.041887968351441165,0.03507396766985812,0.06248299483042845,297.9311406486167,42.0,209.2166465684542,0.2456140350877193,4.421052631578948,0.5220939967358199,0.18880495646422268
P9,0,675,709,0.0,0.020536198116757554,-0.0004706419537779602,4.3409545949551305e-05,-0.009570909556505178,1.1501568802710252e-06,-0.00015690781816891843,0.0016457772421389072,0.018119080746647323,0.013336168239695155,-0.009570909556505178,-9.82187565876319,6.0,34.18711787949846,-0.037821827295511534,-0.057416267942584476,0.0015767089537631618,-0.04153475290064246,6.0,1.5015742657134714,0.009553707152393896,0.0009600669346176967,0.06248299483042845,6.091238146478715e-08,0.002380762101065329,0.05575798356619541,0.041887968351441165,0.03507396766985812,0.06248299483042845,297.9311406486167,42.0,209.2166465684542,0.2456140350877193,4.421052631578948,0.5220939967358199,0.18880495646422268
P9,0,675,751,1.0,0.8187963116508961,-0.0007388009223530233,0.00010232722660709977,-0.022438821401706117,-1.298590256821902e-08,0.0010716748389551778,0.0049084252096223205,0.024300178045040435,0.014602648697155475,-0.022438821401706117,-2.0327929532880944,5.0,29.26730078702417,-0.021804511278195493,0.055137844611528486,0.04328319360893296,-0.022926375078579975,6.0,1.5015742657134714,0.009553707152393896,0.0009600669346176967,0.06248299483042845,6.091238146478715e-08,0.002380762101065329,0.05575798356619541,0.041887968351441165,0.03507396766985812,0.06248299483042845,297.9311406486167,42.0,209.2166465684542,0.2456140350877193,4.421052631578948,0.5220939967358199,0.18880495646422268
P9,0,675,873,0.0,0.4123268450881987,0.00031051877950160137,6.859243258545869e-05,0.03332212992749796,-5.587769760552884e-08,0.0005359244058314862,0.0002614916811273793,0.013349605705043996,0.0023088784006317226,0.03332212992749796,5.435570502030089,2.0,10.722892362383107,-0.014035087719298234,-0.021052631578947434,0.009058048947869324,0.009086489376492535,6.0,1.5015742657134714,0.009553707152393896,0.0009600669346176967,0.06248299483042845,6.091238146478715e-08,0.002380762101065329,0.05575798356619541,0.041887968351441165,0.03507396766985812,0.06248299483042845,297.9311406486167,42.0,209.2166465684542,0.2456140350877193,4.421052631578948,0.5220939967358199,0.18880495646422268
P9,0,675,1070,-1.0,-0.2823560800407283,0.003191339381869742,-6.251630353732004e-05,-0.0034250412125286095,-5.5954249383909527e-08,-0.0003550143339387337,-0.005407613412918698,-0.012736888197616626,-0.015492266233255631,-0.0034250412125286095,0.45380574930334205,-5.0,-27.580440517970942,0.02644478844169243,-0.06811145510835992,-0.031493593072524195,0.0407876778264844,6.0,1.5015742657134714,0.009553707152393896,0.0009600669346176967,0.06248299483042845,6.091238146478715e-08,0.002380762101065329,0.05575798356619541,0.041887968351441165,0.03507396766985812,0.06248299483042845,297.9311406486167,42.0,209.2166465684542,0.2456140350877193,4.421052631578948,0.5220939967358199,0.18880495646422268
P9,0,675,1073,0.0,0.7771631415758229,0.00105396475044231,5.565189897330735e-05,-0.03489060674445031,9.217163738543715e-09,0.0010288277749731403,-0.0002478585713878573,0.011562622446177284,-0.004132691985218803,-0.03489060674445031,-3.9367040943785128,0.0,2.172621527244331,0.0,0.0,-0.014494843083537212,-0.00030709826912159177,6.0,1.5015742657134714,0.009553707152393896,0.0009600669346176967,0.06248299483042845,6.091238146478715e-08,0.002380762101065329,0.05575798356619541,0.041887968351441165,0.03507396766985812,0.06248299483042845,297.9311406486167,42.0,209.2166465684542,0.2456140350877193,4.421052631578948,0.5220939967358199,0.18880495646422268
P9,0,685,594,-1.0,-0.553485514968074,0.0012959915380953112,-5.3635357651981175e-05,0.016581040636353447,3.4923461434971535e-13,-0.0007688096493476538,-0.006189038432139769,-0.0194153038598378,-0.04092172886565526,0.016581040636353447,-0.23152693972923544,-8.0,-42.55919792710432,0.044813119755911485,0.08333333333333304,-0.02399271982700113,0.06838764817803608,7.0,2.137633704504831,0.008848999748471115,0.0010599156113728079,0.05515276644099806,1.6929476323122383e-12,0.0033141577159576914,0.06243343103293007,0.06741465004058034,0.08358499815360418,0.05515276644099806,297.6046785926313,53.0,275.64935360028034,0.1920289855072464,4.416666666666667,0.5734863324484087,0.13471268038490503
P9,0,685,670,0.0,0.6982188219129455,-0.0003312781566923075,5.802974498126702e-05,-0.008514588434884209,-1.6025258555686922e-12,0.0008950047023271882,-0.0005330423031322737,0.019301234948865417,0.0026708752172928535,-0.008514588434884209,2.1424205036335593,-2.0,-15.572306383894613,0.009552042160737795,0.018115942028985366,-0.00710674208602724,0.011184861130076218,7.0,2.137633704504831,0.008848999748471115,0.0010599156113728079,0.05515276644099806,1.6929476323122383e-12,0.0033141577159576914,0.06243343103293007,0.06741465004058034,0.08358499815360418,0.05515276644099806,297.6046785926313,53.0,275.64935360028034,0.1920289855072464,4.416666666666667,0.5734863324484087,0.13471268038490503
P9,0,685,721,1.0,1.2987596046393128,-0.0009480591873057553,5.868217707501438e-05,-0.014612442182423462,3.622303195679235e-11,0.0016477931205532426,0.003196529461994335,0.018953309930434842,-0.00782984500694818,-0.014612442182423462,-3.2545698687193862,-3.0,-12.458976552470858,0.02442123094297008,0.1287878787878789,-0.022559251184626206,0.059721872245943636,7.0,2.137633704504831,0.008848999748471115,0.0010599156113728079,0.05515276644099806,1.6929476323122383e-12,0.0033141577159576914,0.06243343103293007,0.06741465004058034,0.08358499815360418,0.05515276644099806,297.6046785926313,53.0,275.64935360028034,0.1920289855072464,4.416666666666667,0.5734863324484087,0.13471268038490503
P9,0,685,1003,0.0,0.9707854545391155,0.00030788504411866785,6.883297734033866e-05,-0.047742513724172146,-1.4643926830895292e-12,0.0012618087370710445,-0.0010244405470485538,0.02415297898034606,-0.002724485111321534,-0.047742513724172146,-6.901524904250266,-3.0,-15.749865071034662,0.02442123094297008,0.1287878787878789,-0.008558824058275127,0.03377184939154995,7.0,2.137633704504831,0.008848999748471115,0.0010599156113728079,0.05515276644099806,1.6929476323122383e-12,0.0033141577159576914,0.06243343103293007,0.06741465004058034,0.08358499815360418,0.05515276644099806,297.6046785926313,53.0,275.64935360028034,0.1920289855072464,4.416666666666667,0.5734863324484087,0.13471268038490503
P9,0,685,1027,-1.0,-0.4801645753812003,0.0009295083435718922,-6.515462022579064e-05,-0.02603991613450489,9.739307417861683e-13,-0.0006029313642986357,-0.006498792622009968,-0.01929639625368503,-0.04149413829283754,-0.02603991613450489,-2.5627578931088237,-11.0,-61.58920785675156,0.053585049580472915,0.004385964912280826,-0.0395757645561291,0.06955313157402113,7.0,2.137633704504831,0.008848999748471115,0.0010599156113728079,0.05515276644099806,1.6929476323122383e-12,0.0033141577159576914,0.06243343103293007,0.06741465004058034,0.08358499815360418,0.05515276644099806,297.6046785926313,53.0,275.64935360028034,0.1920289855072464,4.416666666666667,0.5734863324484087,0.13471268038490503
P9,0,685,1047,-3.0,-0.9681511445406068,0.007428468824018809,-0.00017082474628814053,-0.045485827691618255,1.969390967775639e-13,-0.0013457823413886975,-0.01633523785212889,-0.043207629485037764,-0.06966381307780113,-0.045485827691618255,-9.29869058068067,-19.0,-105.85019967626965,0.09130434782608693,-0.16666666666666696,-0.11077324513210107,0.07336195941355766,7.0,2.137633704504831,0.008848999748471115,0.0010599156113728079,0.05515276644099806,1.6929476323122383e-12,0.0033141577159576914,0.06243343103293007,0.06741465004058034,0.08358499815360418,0.05515276644099806,297.6046785926313,53.0,275.64935360028034,0.1920289855072464,4.416666666666667,0.5734863324484087,0.13471268038490503
P9,0,685,1068,-1.0,-0.5540447761984808,0.0006480331542697074,-3.912771756886969e-05,0.02171860245514637,-1.5760127063234692e-12,-0.0007593232860707779,-0.00612235232824148,-0.012844522448510504,-0.03510924514791184,0.02171860245514637,4.041160087609114,-9.0,-55.65701332357253,0.03954996186117468,-0.016666666666666607,-0.02425712527992685,0.05576966476783951,7.0,2.137633704504831,0.008848999748471115,0.0010599156113728079,0.05515276644099806,1.6929476323122383e-12,0.0033141577159576914,0.06243343103293007,0.06741465004058034,0.08358499815360418,0.05515276644099806,297.6046785926313,53.0,275.64935360028034,0.1920289855072464,4.416666666666667,0.5734863324484087,0.13471268038490503
