plant,time point,cell,label,isCellTest
P1,1,5091,0,False
P1,1,5100,1,False
P1,1,5107,1,False
P1,1,5108,0,False
P1,1,5114,1,False
P1,1,5119,1,False
P1,1,5126,0,False
P1,1,5127,1,False
P1,1,5128,0,False
P1,1,5132,1,False
P1,1,5135,1,False
P1,1,5136,0,False
P1,1,5138,0,False
P1,1,5142,0,False
P1,1,5150,1,False
P1,1,5151,1,False
P1,1,5152,0,False
P1,1,5153,0,False
P1,1,5156,0,False
P1,1,5160,0,False
P1,1,5167,0,False
P1,1,5168,0,False
P1,1,5169,1,False
P1,1,5172,1,False
P1,1,5175,1,False
P1,1,5181,0,False
P1,1,5196,0,False
P1,1,5198,0,False
P1,1,5204,1,False
P1,1,5212,0,False
P1,1,5213,0,False
P1,1,5215,0,False
P1,1,5216,0,False
P1,1,5218,0,False
P1,1,5232,0,False
P1,1,5235,0,False
P1,1,5245,0,False
P1,1,5246,1,False
P1,1,5247,0,False
P1,1,5249,0,False
P1,1,5256,0,False
P1,1,5260,0,False
P1,1,5261,1,False
P1,1,5262,0,False
P1,1,5263,1,False
P1,1,5267,0,False
P1,1,5269,0,False
P1,1,5270,0,False
P1,1,5274,0,False
P1,1,5275,0,False
P1,1,5276,1,False
P1,1,5279,1,False
P1,1,5282,0,False
P1,1,5283,0,False
P1,1,5288,0,False
P1,1,5289,0,False
P1,1,5290,0,False
P1,1,5291,0,False
P1,1,5296,1,False
P1,1,5303,0,False
P1,1,5305,1,False
P1,1,5306,0,False
P1,2,5495,0,False
P1,2,5498,0,False
P1,2,5501,0,False
P1,2,5511,1,False
P1,2,5519,0,False
P1,2,5532,0,False
P1,2,5541,0,False
P1,2,5549,0,False
P1,2,5560,1,False
P1,2,5563,1,False
P1,2,5564,0,False
P1,2,5571,0,False
P1,2,5572,0,False
P1,2,5574,0,False
P1,2,5575,0,False
P1,2,5579,0,False
P1,2,5581,1,False
P1,2,5588,0,False
P1,2,5593,1,False
P1,2,5601,0,False
P1,2,5644,0,False
P1,2,5645,0,False
P1,2,5646,1,False
P1,2,5650,1,False
P1,2,5655,0,False
P1,2,5656,0,False
P1,2,5664,0,False
P1,2,5668,0,False
P1,2,5675,1,False
P1,2,5677,1,False
P1,2,5682,0,False
P1,2,5683,0,False
P1,2,5685,0,False
P1,2,5691,0,False
P1,2,5699,0,False
P1,2,5701,0,False
P1,2,5706,0,False
P1,2,5723,1,False
P1,2,5724,0,False
P1,2,5725,0,False
P1,2,5726,0,False
P1,2,5727,1,False
P1,2,5737,1,False
P1,2,5741,0,False
P1,2,5745,0,False
P1,2,5751,1,False
P1,2,5764,1,False
P1,2,5766,0,False
P1,2,5776,0,False
P1,2,5778,0,False
P1,2,5781,0,False
P1,2,5788,1,False
P1,2,5789,0,False
P1,2,5790,1,False
P1,2,5797,1,False
P1,2,5799,0,False
P1,2,5807,1,False
P1,2,5808,0,False
P1,2,5809,0,False
P1,2,5810,1,False
P1,2,5812,0,False
P1,2,5822,0,False
P1,2,5823,0,False
P1,2,5824,1,False
P1,2,5826,0,False
P1,2,5830,0,False
P1,2,5833,0,False
P1,2,5837,0,False
P1,2,5838,0,False
P1,2,5842,0,False
P1,2,5843,0,False
P1,2,5844,1,False
P1,2,5845,0,False
P1,2,5848,0,False
P1,2,5849,0,False
P1,2,5850,0,False
P1,2,5861,0,False
P1,2,5862,0,False
P1,2,5863,1,False
P1,2,5864,1,False
P1,3,5884,1,False
P1,3,5891,0,False
P1,3,5898,0,False
P1,3,5907,0,False
P1,3,5915,0,False
P1,3,5921,0,False
P1,3,5923,0,False
P1,3,5932,0,False
P1,3,5936,0,False
P1,3,5937,0,False
P1,3,5938,0,False
P1,3,5947,0,False
P1,3,5953,0,False
P1,3,5954,0,False
P1,3,5962,0,False
P1,3,5966,1,False
P1,3,5968,0,False
P1,3,5975,0,False
P1,3,5978,0,False
P1,3,5981,0,False
P1,3,5993,1,False
P1,3,6006,1,False
P1,3,6009,0,False
P1,3,6024,1,False
P1,3,6044,0,False
P1,3,6055,0,False
P1,3,6057,1,False
P1,3,6059,0,False
P1,3,6070,0,False
P1,3,6076,1,False
P1,3,6077,0,False
P1,3,6082,0,False
P1,3,6084,0,False
P1,3,6089,0,False
P1,3,6090,0,False
P1,3,6095,1,False
P1,3,6097,0,False
P1,3,6107,0,False
P1,3,6108,0,False
P1,3,6109,1,False
P1,3,6114,0,False
P1,3,6121,0,False
P1,3,6128,0,False
P1,3,6130,1,False
P1,3,6132,0,False
P1,3,6136,1,False
P1,3,6137,0,False
P1,3,6138,0,False
P1,3,6147,0,False
P1,3,6153,0,False
P1,3,6155,0,False
P1,3,6162,0,False
P1,3,6164,0,False
P1,3,6165,1,False
P1,3,6166,0,False
P1,3,6171,0,False
P1,3,6172,1,False
P1,3,6175,0,False
P1,3,6177,0,False
P1,3,6178,0,False
P1,3,6180,0,False
P1,3,6190,0,False
P1,3,6192,0,False
P1,3,6193,0,False
P1,3,6195,0,False
P1,3,6198,0,False
P1,3,6200,0,False
P1,3,6201,0,False
P1,3,6206,0,False
P2,0,4,1,True
P2,0,6,0,True
P2,0,9,0,True
P2,0,11,0,True
P2,0,13,0,True
P2,0,27,0,True
P2,0,33,1,True
P2,0,34,0,True
P2,0,39,1,True
P2,0,42,0,True
P2,0,45,0,True
P2,0,63,0,True
P2,0,65,1,True
P2,0,71,1,True
P2,0,72,0,True
P2,0,73,0,True
P2,0,74,0,True
P2,0,80,0,True
P2,0,82,0,True
P2,0,86,1,True
P2,0,91,0,True
P2,0,94,0,True
P2,0,95,0,True
P2,0,104,1,True
P2,0,105,0,True
P2,0,106,1,True
P2,0,111,0,True
P2,0,112,0,True
P2,0,128,0,True
P2,0,135,0,True
P2,0,147,0,True
P2,0,149,1,True
P2,0,155,1,True
P2,0,162,0,True
P2,0,165,1,True
P2,0,180,0,True
P2,0,182,0,True
P2,0,202,0,True
P2,0,214,0,True
P2,0,215,0,True
P2,0,220,0,True
P2,0,229,1,True
P2,0,233,0,True
P2,0,236,0,True
P2,0,240,0,True
P2,0,242,1,True
P2,0,249,0,True
P2,0,251,0,True
P2,0,257,0,True
P2,0,260,1,True
P2,0,262,1,True
P2,0,264,0,True
P2,0,265,0,True
P2,0,270,0,True
P2,0,283,0,True
P2,0,288,1,True
P2,0,296,0,True
P2,0,305,0,True
P2,0,306,0,True
P2,0,307,0,True
P2,0,311,0,True
P2,0,313,0,True
P2,0,323,1,True
P2,0,324,0,True
P2,0,325,0,True
P2,0,337,1,True
P2,0,338,1,True
P2,0,339,0,True
P2,0,341,0,True
P2,0,348,1,True
P2,0,350,0,True
P2,0,361,0,True
P2,0,362,0,True
P2,0,363,0,True
P2,0,366,0,True
P2,0,374,0,True
P2,0,377,1,True
P2,0,379,0,True
P2,0,381,0,True
P2,0,383,0,True
P2,0,384,0,True
P2,0,392,0,True
P2,0,394,0,True
P2,0,396,0,True
P2,0,398,0,True
P2,0,408,0,True
P2,0,409,1,True
P2,0,415,0,True
P2,0,416,1,True
P2,0,417,0,True
P2,0,418,0,True
P2,0,419,0,True
P2,0,429,0,True
P2,0,430,0,True
P2,0,431,0,True
P2,1,467,0,True
P2,1,469,0,True
P2,1,470,0,True
P2,1,471,1,True
P2,1,478,1,True
P2,1,486,0,True
P2,1,488,0,True
P2,1,489,0,True
P2,1,490,0,True
P2,1,491,0,True
P2,1,492,0,True
P2,1,500,1,True
P2,1,505,1,True
P2,1,506,1,True
P2,1,513,0,True
P2,1,521,0,True
P2,1,524,0,True
P2,1,527,1,True
P2,1,540,1,True
P2,1,541,0,True
P2,1,553,0,True
P2,1,559,0,True
P2,1,560,0,True
P2,1,564,0,True
P2,1,568,0,True
P2,1,572,0,True
P2,1,581,1,True
P2,1,593,0,True
P2,1,596,0,True
P2,1,597,0,True
P2,1,598,1,True
P2,1,599,0,True
P2,1,600,0,True
P2,1,615,0,True
P2,1,617,1,True
P2,1,619,0,True
P2,1,623,0,True
P2,1,625,0,True
P2,1,626,1,True
P2,1,629,0,True
P2,1,631,0,True
P2,1,634,0,True
P2,1,636,1,True
P2,1,637,1,True
P2,1,638,0,True
P2,1,652,0,True
P2,1,654,0,True
P2,1,655,1,True
P2,1,656,0,True
P2,1,657,0,True
P2,1,658,1,True
P2,1,659,0,True
P2,1,664,0,True
P2,1,665,1,True
P2,1,666,1,True
P2,1,668,1,True
P2,1,685,0,True
P2,1,687,1,True
P2,1,691,0,True
P2,1,693,0,True
P2,1,694,0,True
P2,1,697,0,True
P2,1,698,0,True
P2,1,709,0,True
P2,1,710,0,True
P2,1,712,0,True
P2,1,713,0,True
P2,1,714,0,True
P2,1,715,0,True
P2,1,731,0,True
P2,1,732,0,True
P2,1,734,1,True
P2,1,735,0,True
P2,1,736,0,True
P2,1,741,1,True
P2,1,758,0,True
P2,1,761,0,True
P2,1,763,0,True
P2,1,769,0,True
P2,1,772,0,True
P2,1,773,0,True
P2,1,776,0,True
P2,1,777,1,True
P2,1,778,0,True
P2,1,779,0,True
P2,1,783,1,True
P2,2,457,0,True
P2,2,461,1,True
P2,2,464,1,True
P2,2,496,1,True
P2,2,497,1,True
P2,2,504,1,True
P2,2,509,0,True
P2,2,510,1,True
P2,2,513,1,True
P2,2,522,0,True
P2,2,523,0,True
P2,2,525,1,True
P2,2,528,0,True
P2,2,531,1,True
P2,2,532,1,True
P2,2,534,0,True
P2,2,536,1,True
P2,2,538,0,True
P2,2,539,0,True
P2,2,541,0,True
P2,2,561,1,True
P2,2,568,1,True
P2,2,571,0,True
P2,2,597,1,True
P2,2,600,0,True
P2,2,603,0,True
P2,2,625,0,True
P2,2,626,0,True
P2,2,629,1,True
P2,2,631,0,True
P2,2,634,0,True
P2,2,637,0,True
P2,2,640,0,True
P2,2,642,0,True
P2,2,643,0,True
P2,2,657,0,True
P2,2,658,1,True
P2,2,662,0,True
P2,2,663,0,True
P2,2,664,0,True
P2,2,665,1,True
P2,2,666,0,True
P2,2,667,0,True
P2,2,668,0,True
P2,2,669,0,True
P2,2,672,0,True
P2,2,674,0,True
P2,2,675,0,True
P2,2,684,1,True
P2,2,686,0,True
P2,2,688,0,True
P2,2,691,0,True
P2,2,696,0,True
P2,2,698,0,True
P2,2,699,0,True
P2,2,700,1,True
P2,2,701,0,True
P2,2,704,0,True
P2,2,708,0,True
P2,3,1010,1,True
P2,3,1018,0,True
P2,3,1032,1,True
P2,3,1033,0,True
P2,3,1048,0,True
P2,3,1075,1,True
P2,3,1096,0,True
P2,3,1103,1,True
P2,3,1105,0,True
P2,3,1118,0,True
P2,3,1135,0,True
P2,3,1173,1,True
P2,3,1191,0,True
P2,3,1194,0,True
P2,3,1196,1,True
P2,3,1198,1,True
P2,3,1200,1,True
P2,3,1216,0,True
P2,3,1222,1,True
P2,3,1234,1,True
P2,3,1235,0,True
P2,3,1238,0,True
P2,3,1255,0,True
P2,3,1278,0,True
P2,3,1280,1,True
P2,3,1282,1,True
P2,3,1291,0,True
P2,3,1298,0,True
P2,3,1300,0,True
P2,3,1308,0,True
P2,3,1310,0,True
P2,3,1326,1,True
P2,3,1332,1,True
P2,3,1336,0,True
P2,3,1343,1,True
P2,3,1345,0,True
P2,3,1354,0,True
P2,3,1429,0,True
P2,3,1431,0,True
P5,0,3,0,False
P5,0,4,0,False
P5,0,9,0,False
P5,0,23,0,False
P5,0,25,0,False
P5,0,30,0,False
P5,0,38,0,False
P5,0,48,0,False
P5,0,50,0,False
P5,0,52,0,False
P5,0,81,1,False
P5,0,90,0,False
P5,0,104,0,False
P5,0,108,0,False
P5,0,110,0,False
P5,0,115,0,False
P5,0,116,0,False
P5,0,122,1,False
P5,0,123,0,False
P5,0,137,1,False
P5,0,144,0,False
P5,0,151,0,False
P5,0,152,0,False
P5,0,153,1,False
P5,0,164,0,False
P5,0,178,0,False
P5,0,197,0,False
P5,0,198,0,False
P5,0,217,1,False
P5,0,224,0,False
P5,0,249,0,False
P5,0,250,0,False
P5,0,252,0,False
P5,0,284,0,False
P5,0,290,1,False
P5,0,291,0,False
P5,0,295,0,False
P5,0,296,0,False
P5,0,339,0,False
P5,0,345,0,False
P5,0,347,1,False
P5,0,380,1,False
P5,0,381,0,False
P5,0,382,1,False
P5,0,383,0,False
P5,0,388,1,False
P5,0,390,0,False
P5,0,391,0,False
P5,0,399,0,False
P5,0,410,0,False
P5,0,412,1,False
P5,0,418,0,False
P5,0,419,1,False
P5,0,421,0,False
P5,0,424,0,False
P5,0,427,0,False
P5,0,428,0,False
P5,0,438,0,False
P5,0,439,1,False
P5,0,440,1,False
P5,0,443,0,False
P5,0,454,1,False
P5,0,458,1,False
P5,0,462,0,False
P5,0,464,0,False
P5,0,466,0,False
P5,0,468,0,False
P5,0,470,0,False
P5,0,471,0,False
P5,0,473,0,False
P5,0,484,0,False
P5,0,485,0,False
P5,0,486,0,False
P5,0,488,0,False
P5,0,489,0,False
P5,0,491,0,False
P5,0,493,1,False
P5,0,494,0,False
P5,0,501,1,False
P5,0,522,0,False
P5,0,525,0,False
P5,0,527,0,False
P5,0,528,0,False
P5,0,529,0,False
P5,0,530,0,False
P5,0,538,0,False
P5,0,539,0,False
P5,0,541,0,False
P5,1,573,0,False
P5,1,585,0,False
P5,1,589,1,False
P5,1,591,0,False
P5,1,595,0,False
P5,1,596,0,False
P5,1,599,0,False
P5,1,600,0,False
P5,1,612,0,False
P5,1,616,0,False
P5,1,629,0,False
P5,1,642,0,False
P5,1,646,1,False
P5,1,648,1,False
P5,1,649,0,False
P5,1,653,0,False
P5,1,654,0,False
P5,1,660,0,False
P5,1,670,0,False
P5,1,672,1,False
P5,1,674,0,False
P5,1,681,1,False
P5,1,717,1,False
P5,1,718,0,False
P5,1,724,1,False
P5,1,727,0,False
P5,1,736,0,False
P5,1,738,0,False
P5,1,739,0,False
P5,1,752,0,False
P5,1,771,1,False
P5,1,772,0,False
P5,1,775,1,False
P5,1,783,1,False
P5,1,814,0,False
P5,1,827,1,False
P5,1,836,0,False
P5,1,850,0,False
P5,1,868,1,False
P5,1,875,0,False
P5,1,883,0,False
P5,1,885,0,False
P5,1,886,1,False
P5,1,888,0,False
P5,1,896,0,False
P5,1,903,0,False
P5,1,905,1,False
P5,1,907,0,False
P5,1,908,0,False
P5,1,909,1,False
P5,1,925,0,False
P5,1,927,0,False
P5,1,928,1,False
P5,1,930,0,False
P5,1,932,1,False
P5,1,936,0,False
P5,1,938,0,False
P5,1,948,1,False
P5,1,949,0,False
P5,1,950,1,False
P5,1,952,0,False
P5,1,954,0,False
P5,1,955,0,False
P5,1,967,0,False
P5,1,968,1,False
P5,1,979,0,False
P5,1,982,0,False
P5,1,996,0,False
P5,1,997,0,False
P5,1,998,1,False
P5,1,999,0,False
P5,1,1000,0,False
P5,1,1001,1,False
P5,1,1002,0,False
P5,1,1003,0,False
P5,2,400,0,False
P5,2,468,0,False
P5,2,490,0,False
P5,2,501,1,False
P5,2,508,0,False
P5,2,516,0,False
P5,2,544,1,False
P5,2,558,0,False
P5,2,567,0,False
P5,2,580,0,False
P5,2,589,0,False
P5,2,646,0,False
P5,2,650,0,False
P5,2,655,0,False
P5,2,692,0,False
P5,2,694,1,False
P5,2,698,0,False
P5,2,702,0,False
P5,2,705,0,False
P5,2,708,0,False
P5,2,712,0,False
P5,2,740,0,False
P5,2,755,0,False
P5,2,757,1,False
P5,2,771,0,False
P5,2,773,0,False
P5,2,778,0,False
P5,2,817,0,False
P5,2,825,0,False
P5,2,829,0,False
P5,2,836,0,False
P5,2,847,0,False
P5,2,848,0,False
P5,2,854,0,False
P5,2,859,0,False
P5,2,869,0,False
P5,2,871,0,False
P5,2,872,0,False
P5,2,873,0,False
P5,2,878,0,False
P5,2,884,0,False
P5,2,892,0,False
P5,2,900,0,False
P5,2,914,1,False
P5,2,916,1,False
P5,2,918,0,False
P5,2,919,1,False
P5,2,920,1,False
P5,2,923,1,False
P5,2,927,1,False
P5,2,931,0,False
P5,2,939,0,False
P5,2,941,0,False
P5,2,945,1,False
P5,2,948,0,False
P5,2,960,0,False
P5,2,961,0,False
P5,2,967,0,False
P5,2,969,0,False
P5,2,970,0,False
P5,2,978,0,False
P5,2,979,0,False
P5,2,981,0,False
P5,2,982,1,False
P5,2,983,0,False
P5,2,984,0,False
P5,2,985,0,False
P5,2,986,1,False
P5,2,991,0,False
P5,2,992,1,False
P5,2,1005,0,False
P5,2,1016,0,False
P5,2,1017,0,False
P5,2,1018,0,False
P5,3,1048,0,False
P5,3,1049,0,False
P5,3,1051,0,False
P5,3,1055,0,False
P5,3,1063,0,False
P5,3,1067,0,False
P5,3,1079,1,False
P5,3,1087,0,False
P5,3,1089,0,False
P5,3,1096,0,False
P5,3,1098,0,False
P5,3,1100,1,False
P5,3,1102,1,False
P5,3,1117,0,False
P5,3,1118,0,False
P5,3,1123,0,False
P5,3,1124,0,False
P5,3,1127,0,False
P5,3,1131,0,False
P5,3,1135,0,False
P5,3,1136,1,False
P5,3,1137,1,False
P5,3,1138,0,False
P5,3,1139,0,False
P5,3,1142,1,False
P5,3,1149,1,False
P5,3,1155,0,False
P5,3,1157,0,False
P5,3,1167,0,False
P5,3,1170,1,False
P5,3,1171,0,False
P5,3,1177,1,False
P5,3,1202,1,False
P5,3,1204,0,False
P5,3,1205,0,False
P5,3,1207,0,False
P5,3,1214,0,False
P5,3,1217,0,False
P5,3,1232,0,False
P5,3,1240,0,False
P5,3,1242,1,False
P5,3,1244,1,False
P5,3,1246,0,False
P5,3,1252,0,False
P5,3,1256,0,False
P5,3,1271,1,False
P5,3,1273,0,False
P5,3,1276,0,False
P5,3,1281,0,False
P5,3,1282,0,False
P5,3,1284,0,False
P5,3,1305,0,False
P5,3,1310,1,False
P5,3,1315,0,False
P5,3,1318,1,False
P5,3,1321,0,False
P5,3,1323,0,False
P5,3,1332,0,False
P5,3,1334,1,False
P5,3,1344,0,False
P5,3,1345,1,False
P5,3,1348,0,False
P5,3,1350,0,False
P6,0,816,0,False
P6,0,819,0,False
P6,0,848,1,False
P6,0,853,0,False
P6,0,861,0,False
P6,0,863,0,False
P6,0,865,1,False
P6,0,868,1,False
P6,0,877,1,False
P6,0,879,0,False
P6,0,886,1,False
P6,0,890,1,False
P6,0,903,1,False
P6,0,909,1,False
P6,0,914,1,False
P6,0,916,0,False
P6,0,919,0,False
P6,0,926,0,False
P6,0,928,0,False
P6,0,930,0,False
P6,0,931,0,False
P6,0,932,1,False
P6,0,933,0,False
P6,0,935,0,False
P6,0,936,0,False
P6,0,941,1,False
P6,0,943,1,False
P6,0,945,0,False
P6,0,947,0,False
P6,0,951,1,False
P6,0,979,0,False
P6,0,982,0,False
P6,0,983,0,False
P6,0,986,1,False
P6,0,991,0,False
P6,0,1009,1,False
P6,0,1017,0,False
P6,0,1019,1,False
P6,0,1043,0,False
P6,0,1045,0,False
P6,0,1047,0,False
P6,0,1048,1,False
P6,0,1053,0,False
P6,0,1056,0,False
P6,0,1065,0,False
P6,0,1071,0,False
P6,0,1072,0,False
P6,0,1073,0,False
P6,0,1074,1,False
P6,0,1079,0,False
P6,0,1083,0,False
P6,0,1084,1,False
P6,0,1085,1,False
P6,0,1099,0,False
P6,0,1100,0,False
P6,0,1113,1,False
P6,0,1114,0,False
P6,0,1115,0,False
P6,0,1118,0,False
P6,0,1119,1,False
P6,0,1120,1,False
P6,0,1121,0,False
P6,0,1122,1,False
P6,0,1123,1,False
P6,0,1125,1,False
P6,0,1133,0,False
P6,0,1134,1,False
P6,0,1136,0,False
P6,0,1145,0,False
P6,0,1147,1,False
P6,0,1148,0,False
P6,0,1149,0,False
P6,0,1157,0,False
P6,0,1162,1,False
P6,0,1164,1,False
P6,0,1165,0,False
P6,0,1180,1,False
P6,0,1183,0,False
P6,0,1184,0,False
P6,0,1185,0,False
P6,0,1186,0,False
P6,0,1190,1,False
P6,0,1192,0,False
P6,0,1195,1,False
P6,0,1199,0,False
P6,0,1200,0,False
P6,3,2025,0,False
P6,3,2045,0,False
P6,3,2063,1,False
P6,3,2071,0,False
P6,3,2075,1,False
P6,3,2078,0,False
P6,3,2082,0,False
P6,3,2086,1,False
P6,3,2088,1,False
P6,3,2092,0,False
P6,3,2094,0,False
P6,3,2099,1,False
P6,3,2100,0,False
P6,3,2101,0,False
P6,3,2108,0,False
P6,3,2109,0,False
P6,3,2110,1,False
P6,3,2111,0,False
P6,3,2115,1,False
P6,3,2129,1,False
P6,3,2131,0,False
P6,3,2136,1,False
P6,3,2151,0,False
P6,3,2157,0,False
P6,3,2158,0,False
P6,3,2170,1,False
P6,3,2176,1,False
P6,3,2179,0,False
P6,3,2182,0,False
P6,3,2183,0,False
P6,3,2189,1,False
P6,3,2201,1,False
P6,3,2202,1,False
P6,3,2205,1,False
P6,3,2214,1,False
P6,3,2237,1,False
P6,3,2238,0,False
P6,3,2239,1,False
P6,3,2240,0,False
P6,3,2247,1,False
P6,3,2248,0,False
P6,3,2250,0,False
P6,3,2251,1,False
P6,3,2257,1,False
P6,3,2259,1,False
P6,3,2262,0,False
P6,3,2268,0,False
P6,3,2269,0,False
P6,3,2270,1,False
P6,3,2271,1,False
P6,3,2274,0,False
P6,3,2287,1,False
P6,3,2292,1,False
P6,3,2293,0,False
P6,3,2294,0,False
P6,3,2304,0,False
P6,3,2306,0,False
P6,3,2308,1,False
P6,3,2309,0,False
P6,3,2311,0,False
P6,3,2321,1,False
P6,3,2322,1,False
P8,0,2847,0,False
P8,0,2858,0,False
P8,0,2859,1,False
P8,0,2861,0,False
P8,0,2862,0,False
P8,0,2869,0,False
P8,0,2875,1,False
P8,0,2889,1,False
P8,0,2899,0,False
P8,0,2906,0,False
P8,0,2914,1,False
P8,0,2916,1,False
P8,0,2920,0,False
P8,0,2929,0,False
P8,0,2933,0,False
P8,0,2934,1,False
P8,0,2935,0,False
P8,0,2937,0,False
P8,0,2940,0,False
P8,0,2942,0,False
P8,0,2943,0,False
P8,0,2944,0,False
P8,0,2949,0,False
P8,0,2953,0,False
P8,0,2975,0,False
P8,0,2977,0,False
P8,0,2985,1,False
P8,0,3006,0,False
P8,0,3011,1,False
P8,0,3023,0,False
P8,0,3041,1,False
P8,0,3043,0,False
P8,0,3044,1,False
P8,0,3046,1,False
P8,0,3049,0,False
P8,0,3051,0,False
P8,0,3053,0,False
P8,0,3056,0,False
P8,0,3074,0,False
P8,0,3082,1,False
P8,0,3084,0,False
P8,0,3088,1,False
P8,0,3090,0,False
P8,0,3091,0,False
P8,0,3109,0,False
P8,0,3115,1,False
P8,0,3117,0,False
P8,0,3119,0,False
P8,0,3120,0,False
P8,0,3121,0,False
P8,0,3122,0,False
P8,0,3138,1,False
P8,0,3139,1,False
P8,0,3142,0,False
P8,0,3149,0,False
P8,0,3150,0,False
P8,0,3152,0,False
P8,0,3153,0,False
P8,0,3155,1,False
P8,0,3159,0,False
P8,0,3161,0,False
P8,0,3168,0,False
P8,0,3169,0,False
P8,0,3170,0,False
P8,0,3178,1,False
P8,0,3179,0,False
P8,0,3180,1,False
P8,0,3181,0,False
P8,0,3182,0,False
P8,0,3185,1,False
P8,0,3198,0,False
P8,0,3210,0,False
P8,0,3211,0,False
P8,0,3212,0,False
P8,0,3215,1,False
P8,0,3229,1,False
P8,0,3230,0,False
P8,0,3233,0,False
P8,0,3235,1,False
P8,0,3236,1,False
P8,0,3241,1,False
P8,0,3247,1,False
P8,0,3248,1,False
P8,0,3250,1,False
P8,0,3252,1,False
P8,1,3269,0,False
P8,1,3271,0,False
P8,1,3279,0,False
P8,1,3281,0,False
P8,1,3283,1,False
P8,1,3284,0,False
P8,1,3292,1,False
P8,1,3295,1,False
P8,1,3307,1,False
P8,1,3330,0,False
P8,1,3336,1,False
P8,1,3337,0,False
P8,1,3338,1,False
P8,1,3346,1,False
P8,1,3347,0,False
P8,1,3354,0,False
P8,1,3357,0,False
P8,1,3358,0,False
P8,1,3359,0,False
P8,1,3360,0,False
P8,1,3362,0,False
P8,1,3369,1,False
P8,1,3371,0,False
P8,1,3374,0,False
P8,1,3378,1,False
P8,1,3380,1,False
P8,1,3381,1,False
P8,1,3385,0,False
P8,1,3392,0,False
P8,1,3403,0,False
P8,1,3410,0,False
P8,1,3420,1,False
P8,1,3421,0,False
P8,1,3424,0,False
P8,1,3447,0,False
P8,1,3451,0,False
P8,1,3453,1,False
P8,1,3459,1,False
P8,1,3483,0,False
P8,1,3488,0,False
P8,1,3511,1,False
P8,1,3513,1,False
P8,1,3514,1,False
P8,1,3517,0,False
P8,1,3520,1,False
P8,1,3521,0,False
P8,1,3534,0,False
P8,1,3535,0,False
P8,1,3542,0,False
P8,1,3551,0,False
P8,1,3552,0,False
P8,1,3554,0,False
P8,1,3563,1,False
P8,1,3564,0,False
P8,1,3565,0,False
P8,1,3566,0,False
P8,1,3577,0,False
P8,1,3579,0,False
P8,1,3581,0,False
P8,1,3588,0,False
P8,1,3589,0,False
P8,1,3598,0,False
P8,1,3605,1,False
P8,1,3606,0,False
P8,1,3607,0,False
P8,1,3615,0,False
P8,1,3616,1,False
P8,1,3619,1,False
P8,1,3620,0,False
P8,1,3632,1,False
P8,1,3634,0,False
P8,1,3636,1,False
P8,1,3638,0,False
P8,1,3641,0,False
P8,1,3644,1,False
P8,1,3648,1,False
P8,1,3649,0,False
P8,1,3650,0,False
P8,1,3651,0,False
P8,1,3657,0,False
P8,1,3658,1,False
