plant,time point,dividing parent cell,parent neighbor,label,isCellTest
p4 FM1,1,21874,21902,0,True
p4 FM1,1,21955,21757,0,True
p4 FM1,1,21955,21937,2,True
p4 FM1,1,21955,22039,2,True
p4 FM1,1,21817,21705,0,True
p4 FM1,1,21817,21822,0,True
p4 FM1,1,21821,21705,1,True
p4 FM1,1,21821,21822,2,True
p4 FM1,1,21876,21729,0,True
p4 FM1,1,21933,21746,2,True
p4 FM1,1,21933,21912,1,True
p4 FM1,1,21933,21914,1,True
p4 FM1,1,21933,21932,1,True
p4 FM1,1,21933,21951,0,True
p4 FM1,1,21999,22000,0,True
p4 FM1,1,21999,22064,1,True
p4 FM1,1,21825,21716,0,True
p4 FM1,1,22014,22000,0,True
p4 FM1,1,22014,22010,0,True
p4 FM1,1,22014,22021,0,True
p4 FM1,1,22014,22067,2,True
p4 FM1,1,22014,22068,0,True
p4 FM1,1,21734,21871,1,True
p4 FM1,1,21734,21896,2,True
p4 FM1,1,21734,21917,0,True
p4 FM1,1,21734,21926,0,True
p4 FM1,1,21943,21962,0,True
p4 FM1,1,21911,21739,2,True
p4 FM1,1,21911,21745,2,True
p4 FM1,1,21911,21912,0,True
p4 FM1,1,21911,21932,0,True
p4 FM1,1,21728,21883,2,True
p4 FM1,1,21732,21729,2,True
p4 FM1,1,21732,21889,2,True
p4 FM1,1,21732,21906,0,True
p4 FM1,1,21732,21920,0,True
p4 FM1,1,22033,21937,0,True
p4 FM1,1,22033,22034,2,True
p4 FM1,1,21851,21822,1,True
p4 FM1,1,21851,21885,0,True
p4 FM1,1,21915,21895,1,True
p4 FM1,1,21915,21935,0,True
p4 FM1,1,21875,21885,2,True
p4 FM1,1,21875,21895,0,True
p4 FM1,1,21718,21716,0,True
p4 FM1,1,21718,21838,2,True
p4 FM1,1,21718,22036,2,True
p4 FM1,1,21966,21950,1,True
p4 FM1,1,21966,21967,2,True
p4 FM1,1,21966,22063,0,True
p4 FM1,1,21966,22064,0,True
p4 FM1,1,21966,22065,2,True
p4 FM1,1,21903,21883,2,True
p4 FM1,1,21903,21902,0,True
p4 FM1,1,21903,21934,0,True
p4 FM1,1,21903,21935,0,True
p4 FM1,1,21776,21770,0,True
p4 FM1,1,21776,21772,2,True
p4 FM1,1,21776,21775,0,True
p4 FM1,1,21776,22004,0,True
p4 FM1,1,21776,22023,0,True
p4 FM1,1,22022,21775,0,True
p4 FM1,1,22022,22011,0,True
p4 FM1,1,22022,22021,2,True
p4 FM1,1,22022,22023,0,True
p4 FM1,1,22022,22068,1,True
p4 FM1,1,21995,21765,0,True
p4 FM1,1,21995,22000,2,True
p4 FM1,1,21995,22010,1,True
p4 FM1,1,21963,21752,1,True
p4 FM1,1,21963,21945,2,True
p4 FM1,1,21963,21964,1,True
p4 FM1,1,21963,21971,0,True
p4 FM1,1,21963,21972,2,True
p4 FM1,1,21963,21988,0,True
p4 FM1,1,21929,22034,0,True
p4 FM1,1,21929,22037,2,True
p4 FM1,1,21929,22039,2,True
p4 FM1,1,21736,21871,1,True
p4 FM1,1,21736,21889,2,True
p4 FM1,1,21736,21919,0,True
p4 FM1,1,21736,21920,0,True
p4 FM1,1,21893,21731,1,True
p4 FM1,1,21893,21746,0,True
p4 FM1,1,21893,21747,0,True
p4 FM1,1,21893,21865,2,True
p4 FM1,1,21893,21902,0,True
p4 FM1,1,21893,21914,2,True
p4 FM1,1,21986,21967,1,True
p4 FM1,1,21986,21975,2,True
p4 FM1,1,21986,22064,2,True
p4 FM1,1,21944,21756,2,True
p4 FM1,1,21944,21917,1,True
p4 FM1,1,21944,21926,1,True
p4 FM1,1,21944,21962,0,True
p4 FM1,1,21869,21871,1,True
p4 FM1,1,21869,21885,0,True
p4 FM1,1,21869,21896,0,True
p4 FM1,1,21872,22034,0,True
p4 FM1,1,21872,22036,2,True
p4 FM1,1,21853,21871,2,True
p4 FM1,1,21960,21765,0,True
p4 FM1,1,21960,21934,1,True
p4 FM1,1,21960,21935,1,True
p4 FM1,1,21960,21952,2,True
p4 FM1,1,21960,21968,0,True
p4 FM1,1,21854,21889,0,True
p4 FM1,1,21862,21729,0,True
p4 FM1,1,21939,21745,1,True
p4 FM1,1,21939,21930,2,True
p4 FM1,1,21939,21932,1,True
p4 FM1,1,21939,21950,2,True
p4 FM1,1,21939,22065,0,True
p4 FM1,1,22045,22063,2,True
p4 FM1,1,22045,22064,0,True
p4 FM1,1,21898,21729,0,True
p4 FM1,1,21898,21906,0,True
p4 FM1,1,21882,21731,2,True
p4 FM1,1,21882,21739,2,True
p4 FM1,1,21882,21864,1,True
p4 FM1,1,21882,21912,0,True
p4 FM1,1,21882,21914,0,True
p4 FM1,1,21927,21756,0,True
p4 FM1,1,21927,21759,0,True
p4 FM1,1,21927,21919,1,True
p4 FM1,1,21927,21926,2,True
p4 FM1,1,21927,21945,2,True
p4 FM1,1,21764,22063,2,True
p4 FM1,1,21764,22065,0,True
p4 FM1,1,21766,21979,1,True
p4 FM1,1,21766,21996,1,True
p4 FM1,1,21861,21716,1,True
p4 FM1,1,21861,21729,0,True
p4 FM1,1,21921,21748,0,True
p4 FM1,1,21921,21906,0,True
p4 FM1,1,21921,21937,2,True
p4 FM1,1,21721,21716,2,True
p4 FM1,1,21848,21857,0,True
p4 FM1,1,21848,21864,2,True
p4 FM1,1,21848,21865,0,True
p4 FM1,1,22009,22000,0,True
p4 FM1,1,21916,21895,1,True
p4 FM1,1,21916,21896,1,True
p4 FM1,1,21916,21917,2,True
p4 FM1,1,22032,21746,2,True
p4 FM1,1,22032,21747,0,True
p4 FM1,1,22032,21934,0,True
p4 FM1,1,22032,21951,1,True
p4 FM1,1,22032,21952,2,True
p4 FM1,1,22032,21968,1,True
p4 FM1,1,22049,22023,1,True
p4 FM1,1,22049,22068,0,True
p4 FM1,1,21977,21765,0,True
p4 FM1,1,22042,21757,1,True
p4 FM1,1,22042,21983,0,True
p4 FM1,1,22042,22039,1,True
p4 FM1,1,22042,22041,2,True
p4 FM1,1,21843,21822,1,True
p4 FM1,1,21969,21962,1,True
p4 FM1,1,21969,21979,1,True
p4 FM1,1,21842,21822,1,True
p4 FM1,1,21842,21885,0,True
p4 FM1,1,21946,21748,2,True
p4 FM1,1,21946,21752,0,True
p4 FM1,1,21946,21757,1,True
p4 FM1,1,21946,21937,1,True
p4 FM1,1,21946,21964,2,True
p4 FM1,1,21849,21857,2,True
p4 FM1,1,22066,21930,1,True
p4 FM1,1,22066,22065,2,True
p4 FM1,1,21754,21935,2,True
p4 FM1,1,21959,21932,1,True
p4 FM1,1,21959,21950,1,True
p4 FM1,1,21959,21951,2,True
p4 FM1,1,21959,21967,2,True
p4 FM1,1,21959,21975,0,True
p4 FM1,1,21735,21871,1,True
p4 FM1,1,22043,21772,1,True
p4 FM1,1,22043,21983,1,True
p4 FM1,1,22002,21996,1,True
p4 FM1,1,22002,22010,0,True
p4 FM1,1,22002,22011,2,True
p4 FM1,1,21993,21765,2,True
p4 FM1,1,21993,21968,1,True
p4 FM1,1,21993,21975,1,True
p4 FM1,1,21993,22000,0,True
p4 FM1,1,21860,21871,2,True
p4 FM1,1,21860,21889,0,True
p4 FM1,1,21839,21857,0,True
p4 FM1,2,22393,22371,2,True
p4 FM1,2,22393,22384,1,True
p4 FM1,2,22393,22413,2,True
p4 FM1,2,22274,22285,1,True
p4 FM1,2,22340,22328,1,True
p4 FM1,2,22286,22518,1,True
p4 FM1,2,22286,22519,1,True
p4 FM1,2,22404,22402,1,True
p4 FM1,2,22096,22518,0,True
p4 FM1,2,22096,22519,2,True
p4 FM1,2,22317,22328,1,True
p4 FM1,2,22284,22107,0,True
p4 FM1,2,22284,22267,2,True
p4 FM1,2,22147,22413,0,True
p4 FM1,2,22147,22430,2,True
p4 FM1,2,22147,22438,2,True
p4 FM1,2,22507,22508,2,True
p4 FM1,2,22419,22417,0,True
p4 FM1,2,22419,22438,0,True
p4 FM1,2,22277,22276,1,True
p4 FM1,2,22277,22542,1,True
p4 FM1,2,22345,22124,0,True
p4 FM1,2,22246,22518,1,True
p4 FM1,2,22458,27411,0,True
p4 FM1,2,22343,22124,1,True
p4 FM1,2,22343,22372,0,True
p4 FM1,2,22343,22374,2,True
p4 FM1,2,22312,22285,2,True
p4 FM1,2,27413,27414,1,True
p4 FM1,2,22405,22135,0,True
p4 FM1,2,22261,22542,1,True
p4 FM1,2,22311,22107,0,True
p4 FM1,2,22311,22309,0,True
p4 FM1,2,22294,22328,1,True
p4 FM1,2,22134,22411,0,True
p4 FM1,2,22394,22374,0,True
p4 FM1,2,22394,22384,0,True
p4 FM1,2,22394,22417,2,True
p4 FM1,2,22149,22438,0,True
p4 FM1,2,22140,22430,1,True
p4 FM1,2,22268,22243,0,True
p4 FM1,2,22268,22267,2,True
p4 FM1,2,22268,22285,1,True
p4 FM1,2,22161,22455,0,True
p4 FM1,2,22287,22519,2,True
p4 FM1,2,22382,22135,0,True
p4 FM1,2,22320,22309,2,True
p4 FM1,2,22442,22142,2,True
p4 FM1,2,22442,27411,0,True
p4 FM1,2,22329,22124,0,True
p4 FM1,2,22538,22276,0,True
p4 FM1,2,22415,22384,0,True
p4 FM1,2,22415,22413,2,True
p4 FM1,2,22415,22417,2,True
p4 FM1,2,22415,22438,1,True
p4 FM1,2,22103,22518,1,True
p4 FM1,2,22297,22267,0,True
p4 FM1,2,22297,22285,0,True
p4 FM1,2,22139,22135,0,True
p4 FM1,2,22407,22413,1,True
p4 FM1,2,22407,22430,1,True
p4 FM1,2,22474,27414,1,True
p4 FM1,2,22302,22276,2,True
p4 FM1,2,22308,22328,0,True
p4 FM1,2,22369,22371,0,True
p4 FM1,2,22239,22542,0,True
p4 FM1,2,22223,22216,0,True
p4 FM1,2,22283,22107,2,True
p4 FM1,2,22283,22309,1,True
p4 FM1,2,22436,22430,1,True
p4 FM1,2,22436,22455,2,True
p4 FM1,2,22422,27411,0,True
p4 FM1,2,22398,22142,1,True
p4 FM1,2,27415,27411,1,True
p4 FM1,2,27415,27414,2,True
p4 FM1,2,22452,22430,0,True
p4 FM1,2,22145,22142,0,True
p4 FM1,2,22145,22411,2,True
p4 FM1,2,22102,22107,2,True
p4 FM1,2,22102,22243,1,True
p4 FM1,2,22102,22267,1,True
p4 FM1,2,22245,22216,0,True
p4 FM1,2,22245,22243,0,True
p4 FM1,2,22213,22214,2,True
p4 FM1,2,22495,22508,2,True
p4 FM1,2,22318,22328,0,True
p4 FM1,2,22368,22135,2,True
p4 FM1,2,22453,22438,0,True
p4 FM1,2,22427,22402,2,True
p4 FM1,2,22445,22455,2,True
p4 FM1,2,22399,22142,1,True
p4 FM1,2,22399,22411,2,True
p4 FM1,2,22121,22135,2,True
p4 FM1,2,22381,22402,2,True
p4 FM1,2,22236,22214,1,True
p4 FM1,2,22236,22243,2,True
p4 FM1,2,22485,22508,2,True
p4 FM1,2,22465,27411,0,True
p4 FM1,2,22465,27414,0,True
p4 FM1,2,22447,22142,0,True
p4 FM1,2,22387,22124,2,True
p4 FM1,2,22387,22374,0,True
p4 FM1,2,22355,22328,2,True
p4 FM1,2,22355,22371,2,True
p4 FM1,2,22355,22372,1,True
p4 FM1,2,22400,22411,2,True
p4 FM1,2,22346,22309,1,True
p4 FM1,3,22638,22777,1,True
p4 FM1,3,22943,22630,0,True
p4 FM1,3,22943,22755,2,True
p4 FM1,3,22943,22922,2,True
p4 FM1,3,22943,22932,0,True
p4 FM1,3,22943,27417,0,True
p4 FM1,3,22675,22677,2,True
p4 FM1,3,22705,22601,1,True
p4 FM1,3,22705,22882,2,True
p4 FM1,3,22961,22751,0,True
p4 FM1,3,22961,22766,0,True
p4 FM1,3,22961,22936,2,True
p4 FM1,3,22886,22873,2,True
p4 FM1,3,22886,23094,0,True
p4 FM1,3,22927,22625,2,True
p4 FM1,3,22927,22737,1,True
p4 FM1,3,22645,22655,0,True
p4 FM1,3,22645,22766,0,True
p4 FM1,3,22645,22784,0,True
p4 FM1,3,22645,22988,2,True
p4 FM1,3,22717,22601,0,True
p4 FM1,3,22717,22611,0,True
p4 FM1,3,22717,22616,0,True
p4 FM1,3,22717,22706,2,True
p4 FM1,3,22717,22882,0,True
p4 FM1,3,22717,22883,1,True
p4 FM1,3,22833,22688,2,True
p4 FM1,3,22969,22766,0,True
p4 FM1,3,22969,22944,1,True
p4 FM1,3,22969,22986,2,True
p4 FM1,3,22969,22987,0,True
p4 FM1,3,22889,22606,2,True
p4 FM1,3,22889,22718,0,True
p4 FM1,3,22889,23020,0,True
p4 FM1,3,27416,22630,2,True
p4 FM1,3,27416,23035,0,True
p4 FM1,3,27416,27417,1,True
p4 FM1,3,23033,22630,1,True
p4 FM1,3,23033,23035,1,True
p4 FM1,3,23065,22641,0,True
p4 FM1,3,23065,22743,1,True
p4 FM1,3,23065,23092,1,True
p4 FM1,3,23003,22655,0,True
p4 FM1,3,23003,22785,2,True
p4 FM1,3,23003,22802,2,True
p4 FM1,3,23003,22988,0,True
p4 FM1,3,22657,22578,2,True
p4 FM1,3,22657,22646,0,True
p4 FM1,3,22657,22992,0,True
p4 FM1,3,23044,23008,0,True
p4 FM1,3,23044,23043,0,True
p4 FM1,3,23044,23045,2,True
p4 FM1,3,22689,22593,0,True
p4 FM1,3,22689,22688,2,True
p4 FM1,3,22689,22839,0,True
p4 FM1,3,22900,22613,0,True
p4 FM1,3,22900,22729,1,True
p4 FM1,3,22900,22893,1,True
p4 FM1,3,22900,22907,2,True
p4 FM1,3,23026,22718,2,True
p4 FM1,3,23026,22794,1,True
p4 FM1,3,23026,22809,0,True
p4 FM1,3,23026,23020,1,True
p4 FM1,3,22816,22603,0,True
p4 FM1,3,22816,22993,2,True
p4 FM1,3,22816,23007,0,True
p4 FM1,3,22816,23017,2,True
p4 FM1,3,23025,22710,1,True
p4 FM1,3,23025,22933,0,True
p4 FM1,3,23025,22968,2,True
p4 FM1,3,22847,22846,0,True
p4 FM1,3,22926,22622,2,True
p4 FM1,3,22926,22729,1,True
p4 FM1,3,22926,22736,2,True
p4 FM1,3,22926,22751,0,True
p4 FM1,3,22926,22907,1,True
p4 FM1,3,22926,22944,0,True
p4 FM1,3,22642,22755,1,True
p4 FM1,3,22642,22976,1,True
p4 FM1,3,22642,23085,2,True
p4 FM1,3,22642,23086,0,True
p4 FM1,3,22642,27417,2,True
p4 FM1,3,22956,22880,0,True
p4 FM1,3,23058,22791,2,True
p4 FM1,3,23058,23056,0,True
p4 FM1,3,23058,23057,2,True
p4 FM1,3,22795,22933,2,True
p4 FM1,3,22795,22968,0,True
p4 FM1,3,23005,22933,1,True
p4 FM1,3,22712,22557,1,True
p4 FM1,3,22712,22613,0,True
p4 FM1,3,22712,22711,2,True
p4 FM1,3,22712,22893,1,True
p4 FM1,3,27428,22690,1,True
p4 FM1,3,27428,22710,2,True
p4 FM1,3,27428,22834,2,True
p4 FM1,3,27428,22933,0,True
p4 FM1,3,23080,23035,1,True
p4 FM1,3,23080,23038,2,True
p4 FM1,3,23080,23042,2,True
p4 FM1,3,23080,23043,0,True
p4 FM1,3,23080,23087,1,True
p4 FM1,3,22731,22623,2,True
p4 FM1,3,22731,22726,0,True
p4 FM1,3,22731,22909,0,True
p4 FM1,3,22731,23088,1,True
p4 FM1,3,22731,23091,1,True
p4 FM1,3,22796,22665,2,True
p4 FM1,3,22796,22791,0,True
p4 FM1,3,22796,22807,1,True
p4 FM1,3,22879,22610,2,True
p4 FM1,3,22967,22646,1,True
p4 FM1,3,22967,22966,2,True
p4 FM1,3,23041,23007,0,True
p4 FM1,3,23041,23008,0,True
p4 FM1,3,23041,23039,2,True
p4 FM1,3,23041,23040,0,True
p4 FM1,3,23041,23085,1,True
p4 FM1,3,23041,23086,1,True
p4 FM1,3,23047,22887,0,True
p4 FM1,3,23047,23046,1,True
p4 FM1,3,23047,23050,1,True
p4 FM1,3,22632,22971,0,True
p4 FM1,3,22590,22594,0,True
p4 FM1,3,22590,22681,2,True
p4 FM1,3,22590,22839,0,True
p4 FM1,3,22590,22846,0,True
p4 FM1,3,22818,22677,2,True
p4 FM1,3,22818,22681,0,True
p4 FM1,3,22817,22677,0,True
p4 FM1,3,22975,22574,0,True
p4 FM1,3,22975,23067,2,True
p4 FM1,3,22562,22741,2,True
p4 FM1,3,22872,22873,1,True
p4 FM1,3,22721,22902,2,True
p4 FM1,3,22721,23074,0,True
p4 FM1,3,22797,22792,2,True
p4 FM1,3,22797,22807,1,True
p4 FM1,3,22765,22755,0,True
p4 FM1,3,22765,22776,1,True
p4 FM1,3,22765,22976,2,True
p4 FM1,3,22894,22726,2,True
p4 FM1,3,23068,22607,1,True
p4 FM1,3,23068,22902,1,True
p4 FM1,3,23068,23094,2,True
p4 FM1,3,23022,22578,0,True
p4 FM1,3,23022,22807,0,True
p4 FM1,3,22727,22873,1,True
p4 FM1,3,22727,23088,0,True
p4 FM1,3,27423,22603,0,True
p4 FM1,3,27423,22829,2,True
p4 FM1,3,27423,22915,1,True
p4 FM1,3,27423,22993,0,True
p4 FM1,3,27423,27422,2,True
p4 FM1,3,22845,22669,0,True
p4 FM1,3,22845,22880,2,True
p4 FM1,3,22979,22641,2,True
p4 FM1,3,22979,23056,1,True
p4 FM1,3,22979,23057,1,True
p4 FM1,3,22979,27425,1,True
p4 FM1,3,22724,22610,2,True
p4 FM1,3,22724,22611,2,True
p4 FM1,3,22724,22614,0,True
p4 FM1,3,22724,22882,1,True
p4 FM1,3,22825,22685,2,True
p4 FM1,3,22825,22686,1,True
p4 FM1,3,22558,22607,2,True
p4 FM1,3,22558,23094,0,True
p4 FM1,3,22938,22777,1,True
p4 FM1,3,22938,22863,0,True
p4 FM1,3,22938,22915,1,True
p4 FM1,3,22573,22774,2,True
p4 FM1,3,22573,22935,2,True
p4 FM1,3,22573,22944,0,True
p4 FM1,3,22573,22986,0,True
p4 FM1,3,22589,22685,2,True
p4 FM1,3,22589,22848,0,True
p4 FM1,3,22565,22577,0,True
p4 FM1,3,22565,22654,2,True
p4 FM1,3,22565,22881,1,True
p4 FM1,3,22565,22887,0,True
p4 FM1,3,22565,23046,1,True
p4 FM1,3,22754,22755,0,True
p4 FM1,3,22990,22574,0,True
p4 FM1,3,22990,22652,0,True
p4 FM1,3,22990,22790,2,True
p4 FM1,3,22990,27424,1,True
p4 FM1,3,22990,27425,1,True
p4 FM1,3,23051,22789,0,True
p4 FM1,3,23051,23042,0,True
p4 FM1,3,23051,23043,2,True
p4 FM1,3,23051,23045,1,True
p4 FM1,3,23051,23050,2,True
p4 FM1,3,22728,22610,2,True
p4 FM1,3,22728,22922,0,True
p4 FM1,3,23024,22603,1,True
p4 FM1,3,23024,23007,1,True
p4 FM1,3,23024,23008,2,True
p4 FM1,3,22970,22625,1,True
p4 FM1,3,22970,22936,1,True
p4 FM1,3,22970,22988,0,True
p4 FM1,3,23031,22557,2,True
p4 FM1,3,23031,22593,0,True
p4 FM1,3,23031,22594,2,True
p4 FM1,3,23031,22711,0,True
p4 FM1,3,23031,22883,0,True
p4 FM1,3,22914,22623,1,True
p4 FM1,3,22914,22741,2,True
p4 FM1,3,22914,22909,2,True
p4 FM1,3,22740,22993,0,True
p4 FM1,3,22801,22655,1,True
p4 FM1,3,22801,22784,1,True
p4 FM1,3,22801,22794,2,True
p4 FM1,3,22801,22802,2,True
p4 FM1,3,22801,22809,0,True
p4 FM1,3,22801,22987,1,True
p4 FM1,3,22870,22556,0,True
p4 FM1,3,22870,22557,1,True
p4 FM1,3,22870,22604,2,True
p4 FM1,3,23093,23088,2,True
p4 FM1,3,23093,23089,1,True
p4 FM1,3,23093,23094,1,True
p4 FM1,3,22668,22887,1,True
p4 FM1,3,22668,23002,0,True
p4 FM1,3,22668,23011,0,True
p4 FM1,3,22668,23020,0,True
p4 FM1,3,22885,22556,2,True
p4 FM1,3,22885,22726,0,True
p4 FM1,3,22891,22613,2,True
p4 FM1,3,22891,22616,0,True
p4 FM1,3,22891,22711,1,True
p4 FM1,3,22891,22883,1,True
p4 FM1,3,22567,22574,0,True
p4 FM1,3,22567,22623,1,True
p4 FM1,3,22567,22741,1,True
p4 FM1,3,22567,22947,2,True
p4 FM1,3,22567,23067,2,True
p4 FM1,3,22567,23091,1,True
p4 FM1,3,27430,22710,2,True
p4 FM1,3,22695,22848,1,True
p4 FM1,3,22695,22849,1,True
p4 FM1,3,22695,22873,0,True
p4 FM1,3,22739,22614,0,True
p4 FM1,3,22739,22621,0,True
p4 FM1,3,22739,22630,1,True
p4 FM1,3,22739,22932,1,True
p4 FM1,3,22934,22621,1,True
p4 FM1,3,22617,22559,1,True
p4 FM1,3,22617,22719,1,True
p4 FM1,3,22617,22730,2,True
p4 FM1,3,22617,22737,0,True
p4 FM1,3,23032,22613,2,True
p4 FM1,3,23032,22736,0,True
p4 FM1,3,23032,22907,0,True
p4 FM1,3,23032,22924,2,True
p4 FM1,3,22566,22741,2,True
p4 FM1,3,22566,22947,1,True
p4 FM1,3,22884,22556,1,True
p4 FM1,3,22884,22604,1,True
p4 FM1,3,22884,22719,2,True
p4 FM1,3,22884,22726,0,True
p4 FM1,3,22749,22751,2,True
p4 FM1,3,22749,22766,0,True
p4 FM1,3,22749,22944,2,True
p4 FM1,3,22700,22556,2,True
p4 FM1,3,22700,22846,1,True
p4 FM1,3,22764,22649,1,True
p4 FM1,3,22764,22776,2,True
p4 FM1,3,23081,22772,0,True
p4 FM1,3,23081,23035,2,True
p4 FM1,3,23081,23042,2,True
p4 FM1,3,22994,22776,1,True
p4 FM1,3,22994,22976,2,True
p4 FM1,3,22994,22997,2,True
p4 FM1,3,22994,23007,0,True
p4 FM1,3,22994,23085,0,True
p4 FM1,3,22707,22880,2,True
p4 FM1,3,22553,22993,0,True
p4 FM1,3,22553,27422,0,True
p4 FM1,3,22864,22556,1,True
p4 FM1,3,22864,22594,0,True
p4 FM1,3,22864,22846,2,True
p4 FM1,3,22756,22966,2,True
p4 FM1,3,22595,22848,1,True
p4 FM1,3,22595,22873,0,True
p4 FM1,3,23036,23035,0,True
p4 FM1,3,23036,23086,1,True
p4 FM1,3,23036,23087,2,True
p4 FM1,3,22972,22574,1,True
p4 FM1,3,22972,22651,1,True
p4 FM1,3,22972,22947,2,True
p4 FM1,3,22972,22971,2,True
p4 FM1,3,22844,22601,0,True
p4 FM1,3,22844,22688,2,True
p4 FM1,3,22844,22706,0,True
p4 FM1,3,22844,23105,0,True
p4 FM1,3,22895,22635,0,True
p4 FM1,3,22895,22762,0,True
p4 FM1,3,22895,22829,2,True
p4 FM1,3,22895,22863,2,True
p4 FM1,3,22895,22915,1,True
p4 FM1,3,23090,22743,2,True
p4 FM1,3,23090,23089,0,True
p4 FM1,3,23066,22641,0,True
p4 FM1,3,23066,23067,2,True
p4 FM1,3,23066,23091,1,True
p4 FM1,3,23066,23092,1,True
p4 FM1,3,22572,22772,0,True
p4 FM1,3,23000,22649,1,True
p4 FM1,3,23000,22997,2,True
p4 FM1,3,23000,23017,0,True
p4 FM1,3,23106,22593,0,True
p4 FM1,3,23106,22688,2,True
p4 FM1,3,23106,22862,0,True
p4 FM1,3,23106,23105,2,True
p4 FM1,3,22735,22616,2,True
p4 FM1,3,22735,22621,0,True
p4 FM1,3,22637,22772,0,True
p4 FM1,3,22637,22773,0,True
p4 FM1,3,22637,22774,2,True
p4 FM1,3,22709,22635,1,True
p4 FM1,3,22709,22829,1,True
p4 FM1,3,22709,22881,0,True
p4 FM1,3,22709,23045,0,True
p4 FM1,3,22709,23046,0,True
p4 FM1,3,22931,22755,0,True
p4 FM1,3,22714,22607,0,True
p4 FM1,3,22714,22902,0,True
p4 FM1,3,22822,22887,1,True
p4 FM1,3,22822,23020,0,True
p4 FM1,3,22952,22880,2,True
p4 FM1,3,22962,22625,1,True
p4 FM1,3,22962,22971,0,True
p4 FM1,3,22989,22651,1,True
p4 FM1,3,22989,22658,1,True
